id	filename	tokens	lemmas
900239	stoa0033a.tlg043.1st1K-grc1	Ἢ εἰ μηδὲν διαφέρει τὸ ἅμα, πάντα τὰ μέρη σκεπτέον.	Ἢ εἰ  διαφέρω ὁ ἅμα , πᾶς ὁ μέρος σκοπέω .
900240	stoa0033a.tlg043.1st1K-grc1	Ὁ δὲ σφυγμὸς ἴδιός τις παρ’ αὐτάς, τῇ μὲν ἂν δοκῶν εἶναι κατὰ συμβεβηκός, εἴπερ, ὅταν ἐν ὑγρῷ πλῆθος ᾖ θερμότητος, ἀνάγκη τὸ ἐκπνευματούμενον διὰ τὴν ἐναπόληψιν ποιεῖν σφυγμόν, ἐν τῇ ἀρχῇ δὲ καὶ πρῶτον, εἴπερ τοῖς πρώτοις σύμφυτον·	ὁ δέ σφυγμός ἴδιος τις παρά αὐτός , ὁ μέν ἄν δοκέω εἰμί κατά  , εἴπερ , ὅταν ἐν  πλῆθος εἰμί θερμότης , ἀνάγκη ὁ  διά ὁ  ποιέω σφυγμός , ἐν ὁ ἀρχή δέ καί πρῶτος , εἴπερ ὁ πρῶτος σύμφυτος ·
900241	stoa0033a.tlg043.1st1K-grc1	ἐν γὰρ τῇ καρδίᾳ μάλιστα καὶ πρῶτον, ἀφ’ ἧς καὶ τοῖς ἄλλοις.	ἐν γάρ ὁ καρδία μάλιστα καί  , ἀπό ὅς καί ὁ  .
900242	stoa0033a.tlg043.1st1K-grc1	Τάχα δὲ πρὸς τὴν ὑποκειμένην οὐσίαν τοῦ ζῴου τὴν ἐκ τῆς ἐνεργείας ἀνάγκη τοῦτο παρακολουθεῖν.	ταχύς δέ πρός ὁ  οὐσία ὁ ζῷον ὁ ἐκ ὁ ἐνέργεια ἀνάγκη οὗτος παρακολουθέω .
900243	stoa0033a.tlg043.1st1K-grc1	Ὅτι δ’ οὐδὲν πρὸς τὴν ἀναπνοὴν ὁ σφυγμός, σημεῖον·	ὅτι2  οὐδείς πρός ὁ ἀναπνοή ὁ σφυγμός , σημεῖον ·
900244	stoa0033a.tlg043.1st1K-grc1	ἐάν τε γὰρ πυκνὸν ἐάν τε ὁμαλὸν ἐάν τε σφοδρὸν ἢ πρᾶον ἀναπνέῃ τις, ὅ γε σφυγμὸς ὅμοιος καὶ ὁ αὐτός, ἀλλ’ ἡ ἀνωμαλία γίνεται καὶ ἐπίτασις ἔν τε σωματικοῖς τισὶ πάθεσι καὶ ἐν τοῖς τῆς ψυχῆς φόβοις ἐλπίσιν ἀγωνίαις.	ἐάν τε γάρ πυκνός ἐάν τε ὁμαλός ἐάν τε σφοδρός ἤ  ἀναπνέω τις , ὁ γε  ὅμοιος καί ὁ αὐτός , ἀλλά ὁ ἀνωμαλία γίγνομαι καί ἐπίτασις ἐν τε σωματικός  πάθος καί ἐν ὁ ὁ ψυχή φόβος ἐλπίς ἀγωνία .
900245	stoa0033a.tlg043.1st1K-grc1	Εἰ δὲ καὶ ἐν ταῖς ἀρτηρίαις ὁ σφυγμός, καὶ ὁ αὐτὸς ὢν ῥυθμῷ καὶ ὁμαλὸς ᾖ, σκεπτέον·	εἰ δέ καί ἐν ὁ ἀρτηρία ὁ σφυγμός , καί ὁ αὐτός εἰμί ῥυθμός καί ὁμαλός εἰμί , σκοπέω ·
900246	stoa0033a.tlg043.1st1K-grc1	οὐκ ἔοικε δέ γε τοῖς μακρὰν ἀπηρτημένοις.	οὐ ἔοικα δέ γε ὁ μακράν  .
900247	stoa0033a.tlg043.1st1K-grc1	Ἥκιστα δ’ ἕνεκά του φαίνεται γίνεσθαι, καθάπερ εἴρηται.	ἕνεκα  φαίνω γίγνομαι , καθά λέγω .
900248	stoa0033a.tlg043.1st1K-grc1	Τὸ γὰρ αὖ τῆς ἀναπνοῆς καὶ τῆς ἐπαγωγῆς, εἴθ’ ὡς ἕτερα πάμπαν ἀλλήλων εἴθ’ ὡς θάτερον πρὸς θάτερον, ἕνεκά του φαίνεται καὶ ἔχει τινὰ λόγον.	γάρ αὖ ὁ ἀναπνοή καί ὁ ἐπαγωγή ,  ὡς ἕτερος πάμπαν ἀλλήλων  ὡς ἕτερος πρός  , ἕνεκα  φαίνω καί ἔχω  λόγος .
900249	stoa0033a.tlg043.1st1K-grc1	Τριῶν δ’ οὐσῶν πότερον εὔλογον εἶναι τήν γε σφυγμώδη καὶ τὴν ἀναπνευστικήν;	εἰμί πότερος  εἰμί ὁ γε  καί ὁ  ;
900250	stoa0033a.tlg043.1st1K-grc1	Ἡ γὰρ τροφὴ προϋπάρχοντος.	ὁ γάρ τροφή προϋπάρχω .
900251	stoa0033a.tlg043.1st1K-grc1	Ἢ οὔ;	Ἢ οὐ ;
900252	stoa0033a.tlg043.1st1K-grc1	Τὸ μὲν γὰρ ἀναπνεῖν, ὅταν ἀπολυθῇ τῆς κυούσης, ἡ δ’ ἐπιφορὰ καὶ ἡ τροφὴ καὶ ξυνισταμένου καὶ ξυνεστηκότος, ὁ δὲ σφυγμὸς εὐθὺς ἐν τῇ ἀρχῇ ξυνισταμένης τῆς καρδίας, καθάπερ ἐν τοῖς ᾠοῖς γίνεται φανερόν.	μέν γάρ ἀναπνέω , ὅταν ἀπολύω ὁ κύω , ὁ  ἐπιφορά καί ὁ τροφή καί συνίστημι καί συνίστημι , ὁ δέ σφυγμός εὐθύς ἐν ὁ ἀρχή  ὁ καρδία , καθά ἐν ὁ  γίγνομαι φανερός .
900253	stoa0033a.tlg043.1st1K-grc1	Ὥστε αὕτη πρώτη, καὶ ἔοικεν ἐνεργείᾳ τινὶ καὶ οὐκ ἐναπολήψει πνεύματος, εἰ μὴ ἄρα τοῦτο πρὸς τὴν ἐνέργειαν.	ὥστε οὗτος πρῶτος , καί ἔοικα ἐνέργεια  καί οὐ  πνεῦμα , εἰ μή ἄρα οὗτος πρός ὁ ἐνέργεια .
900254	stoa0033a.tlg043.1st1K-grc1	Τὸ δὲ πνεῦμα τὸ ἐκ τῆς ἀναπνοῆς φέρεσθαι μὲν εἰς τὴν κοιλίαν, οὐ διὰ τοῦ στομάχου( τοῦτο μὲν γὰρ ἀδύνατον), ἀλλὰ πόρον εἶναι παρὰ τὴν ὀσφύν, δι’ οὗ τὸ πνεῦμα τῇ ἀναπνοῇ φέρεσθαι ἐκ τοῦ βραγχίου εἰς τὴν κοιλίαν καὶ πάλιν ἔξω·	δέ πνεῦμα ὁ ἐκ ὁ ἀναπνοή φέρω μέν εἰς ὁ κοιλία , οὐ διά ὁ  ( οὗτος μέν γάρ ἀδύνατος ) , ἀλλά πόρος εἰμί παρά ὁ ὀσφύς , διά οὗ ὁ πνεῦμα ὁ ἀναπνοή φέρω ἐκ ὁ  εἰς ὁ κοιλία καί πάλιν ἔξω ·
900255	stoa0033a.tlg043.1st1K-grc1	τοῦτο δὲ τῇ αἰσθήσει φανερόν.	οὗτος δέ ὁ αἴσθησις φανερός .
900256	stoa0033a.tlg043.1st1K-grc1	Ἔχει δ’ ἀπορίαν καὶ τὰ περὶ τὴν αἴσθησιν.	ἔχω  ἀπορία καί ὁ περί ὁ αἴσθησις .
900257	stoa0033a.tlg043.1st1K-grc1	Εἰ γὰρ ἡ ἀρτηρία μόνον αἰσθάνεται, πότερα τῷ πνεύματι τῷ δι’ αὐτῆς, ἢ τῷ ὄγκῳ, ἢ τῷ σώματι;	εἰ γάρ ὁ ἀρτηρία μόνος  , πότερος τῷ πνεῦμα τῷ διά αὐτός , ἤ τῷ ὄγκος , ἤ τῷ σῶμα ;
900258	stoa0033a.tlg043.1st1K-grc1	Ἢ εἴπερ ὁ ἀὴρ πρῶτον ὑπὸ τὴν ψυχήν, τῷ κυριωτέρῳ τε καὶ προτέρῳ;	Ἢ εἴπερ ὁ ἀήρ πρῶτος ὑπό ὁ ψυχή , τῷ  τε καί πρότερος ;
900259	stoa0033a.tlg043.1st1K-grc1	Τί οὖν ἡ ψυχή;	οὖν ὁ ψυχή ;
900260	stoa0033a.tlg043.1st1K-grc1	Δύναμίν φασι τὴν αἰτίαν τῆς κινήσεως τῆς τοιαύτης.	φημί ὁ αἰτία ὁ κίνησις ὁ τοιοῦτος .
900261	stoa0033a.tlg043.1st1K-grc1	Ἢ δῆλον ὡς οὐκ ὀρθῶς ἐπιτιμήσεις τοῖς τὸ λογιστικὸν καὶ θυμικόν·	Ἢ δῆλος ὡς οὐ ὀρθός ἐπιτίμησις ὁ ὁ λογιστικός καί θυμικός ·
900262	stoa0033a.tlg043.1st1K-grc1	καὶ γὰρ οὗτοι ὡς δυνάμεις λέγουσιν.	καί γάρ οὗτος ὡς δύναμις λέγω .
900263	stoa0033a.tlg043.1st1K-grc1	Ἀλλ’ εἰ δὴ ἡ ψυχὴ ἐν τῷ ἀέρι τούτῳ, οὗτός γε κοινὸς ἢ πάσχων γέ τι καὶ ἀλλοιούμενος, εὐλόγως ἂνεὔψυχον ἡ ψυχή, πρὸς τὸ συγγενὲς φέρεται, καὶ τῷ ὁμοίῳ τὸ ὅμοιον αὔξεται.	εἰ δή ὁ ψυχή ἐν τῷ ἀήρ οὗτος ,  γε κοινός ἤ πάσχω γε τι καί  , εὔλογος ἄν εὔψυχον ὁ ψυχή , πρός ὁ συγγενής φέρω , καί τῷ  ὁ ὅμοιος  .
900264	stoa0033a.tlg043.1st1K-grc1	Ἢ οὔ;	Ἢ οὐ ;
900265	stoa0033a.tlg043.1st1K-grc1	Τὸ γὰρ ὅλον οὐκ ἀήρ, ἀλλὰ συμβαλλόμενόν τι πρὸς ταύτην τὴν δύναμιν ὁ ἀήρ, ἢ οὐ τὸ ταύτην ποιοῦν, καὶ τὸ ποιῆσαν τοῦτ’ ἀρχὴ καὶ ὑπόθεσις.	γάρ ὅλος οὐ  , ἀλλά  τι πρός οὗτος ὁ δύναμις ὁ ἀήρ , ἤ οὐ ὁ οὗτος  , καί ὁ ποιέω  ἀρχή καί ὑπόθεσις .
900266	stoa0033a.tlg043.1st1K-grc1	Τοῖς δὲ μὴ ἀναπνέουσιν, ἵνα ἀνεπίμικτος τῷ ἔξω.	δέ μή  , ἵνα ἀνεπίμικτος τῷ ἔξω .
900267	stoa0033a.tlg043.1st1K-grc1	Ἢ οὔ, ἀλλὰ κατ’ ἄλλον τρόπον μιγνύμενος;	Ἢ οὐ , ἀλλά κατά ἄλλος τρόπος μείγνυμι ;
900268	stoa0033a.tlg043.1st1K-grc1	Τίς οὖν ἡ διαφορὰ τοῦ ἐν τῇ ἀρτηρίᾳ πρὸς τὸν ἔξω;	οὖν ὁ διαφορά ὁ ἐν ὁ ἀρτηρία πρός ὁ ἔξω ;
900269	stoa0033a.tlg043.1st1K-grc1	Διαφέρειν γὰρ εὔλογον, τάχα δὲ καὶ ἀναγκαῖον, λεπτότητι.	γάρ  , τάχα δέ καί ἀναγκαῖον , λεπτότης .
900270	stoa0033a.tlg043.1st1K-grc1	Ἀλλ’ ἔτι δὲ καθ’ αὑτὸν θερμὸς ἢ ὑφ’ ἑτέρου;	ἔτι δέ κατά ἑαυτοῦ  τίη ὑπό ἕτερος ;
900271	stoa0033a.tlg043.1st1K-grc1	Φαίνεται γὰρ ὁ ἔσω καθά περ ὁ ἔξω·	φαίνω γάρ ὁ εἴσω καθά  ὁ ἔξω ·
900272	stoa0033a.tlg043.1st1K-grc1	βοηθεῖται δὲ τῇ καταψύξει.	δέ ὁ  .
900273	stoa0033a.tlg043.1st1K-grc1	Πότερα δέ;	δέ ;
900274	stoa0033a.tlg043.1st1K-grc1	Ἔξω μὲν γὰρ πραΰς, ἐμπεριληφθεὶς δὲ πνεῦμα, καθάπερ πυκνωθεὶς καὶ διαδοθείς πως.	μέν γάρ  ,  δέ πνεῦμα , καθά  καί  πως .
900275	stoa0033a.tlg043.1st1K-grc1	Ἢ μίξιν τινὰ ἀνάγκη λαμβάνειν, ἐν ὑγρότητί τε καὶ σωματικοῖς ὄγκοις ἀναστρεφόμενον;	μίξις   λαμβάνω , ἐν  τε καί σωματικός ὄγκος ἀναστρέφω ;
900276	stoa0033a.tlg043.1st1K-grc1	Οὐκ ἄρα λεπτότατος, εἴπερ μέμικται.	ἄρα λεπτός , εἴπερ μείγνυμι .
900277	stoa0033a.tlg043.1st1K-grc1	Καὶ μὴν εὔλογόν γε τὸ πρῶτον δεκτικὸν ψυχῆς, εἰ μὴ ἄρα καὶ ἡ ψυχὴ τοιοῦτον, καὶ οὐ καθαρόν τι καὶ ἀμιγές, τὴν ἀρτηρίαν μόνον εἶναι δεκτικὴν πνεύματος, τὸ δὲ νεῦρον οὔ.	καί μήν εὔλογος γε ὁ πρῶτος δεκτικός ψυχή , εἰ μή ἄρα καί ὁ ψυχή τοιοῦτος , καί οὐ καθαρός τις καί  , ὁ ἀρτηρία μόνος εἰμί  πνεῦμα , ὁ δέ  οὐ .
900278	stoa0033a.tlg043.1st1K-grc1	Διαφέρει δὲ καὶ ὅτι τὸ μὲν νεῦρον ἔχει τάσιν, ἡ δ’ ἀρτηρία ταχὺ διαρρήγνυται, καθάπερ καὶ ἡ φλέψ.	δέ καί ὅτι2 ὁ μέν  ἔχω τάσις , ὁ  ἀρτηρία ταχύς  , καθά καί ὁ φλέψ .
900279	stoa0033a.tlg043.1st1K-grc1	Τὸ δὲ δέρμα ἐκ φλεβὸς καὶ νεύρου καὶ ἀρτηρίας, ἐκ φλεβὸς μὲν ὅτι κεντηθὲν αἷμα ἀναδίδωσιν, ἐκ νεύρου δὲ ὅτι τάσιν ἔχει, ἐξ ἀρτηρίας δὲ ὅτι διαπνοὴν ἔχει.	δέ δέρμα ἐκ  καί  καί ἀρτηρία , ἐκ  μέν ὅτι2  αἷμα  , ἐκ  δέ ὅτι2 τάσις ἔχω , ἐκ ἀρτηρία δέ ὅτι2 διαπνοή ἔχω .
900280	stoa0033a.tlg043.1st1K-grc1	Μόνον γὰρ δεκτικὸν πνεύματος ἡ ἀρτηρία.	γάρ δεκτικός πνεῦμα ὁ ἀρτηρία .
900281	stoa0033a.tlg043.1st1K-grc1	Τὰς δὲ φλέβας ἔχειν πόρους, ἐν αἷς τὸ θερμὸν ὂν ὥσπερ ἐν χαλκείῳ θερμαίνειν τὸ αἷμα·	δέ  ἔχω πόρος , ἐν ὅς ὁ θερμός εἰμί ὥσπερ ἐν χαλκεῖον θερμαίνω ὁ αἷμα ·
900282	stoa0033a.tlg043.1st1K-grc1	φύσει γὰρ οὐκ εἶναι θερμόν, ἀλλ’ ὥσπερ τὰ τηκτὰ καταδιαχεῖσθαι·	φύσις γάρ οὐ εἰμί θέρμος , ἀλλά ὥσπερ ὁ   ·
900283	stoa0033a.tlg043.1st1K-grc1	διὸ καὶ πήγνυσθαι τὴν ἀρτηρίαν, καὶ ἔχειν ὑγρότητα καὶ ἐν αὑτῇ καὶ ἐν τοῖς χιτῶσι τοῖς περιέχουσι τὸ κοίλωμα.	διό καί πήγνυμι ὁ ἀρτηρία , καί ἔχω ὑγρότης καί ἐν ἑαυτοῦ καί ἐν ὁ  ὁ περιέχω ὁ κοίλωμα .
900284	stoa0033a.tlg043.1st1K-grc1	Φανερὸν δ’ ἔκ τε τῶν ἀνατομῶν εἶναι, καὶ ὅτι εἰς τὸ ἔντερον καὶ εἰς τὴν κοιλίαν αἵ τε φλέβες καὶ αἱ ἀρτηρίαι συνάπτουσιν, ἃς εἰκὸς εἶναι τὴν τροφὴν ἕλκειν.	ἐκ τε ὁ  εἰμί , καί ὅτι2 εἰς ὁ  καί εἰς ὁ κοιλία ὁ τε  καί ὁ ἀρτηρία συνάπτω , ὅς ἔοικα εἰμί ὁ τροφή ἕλκω .
900285	stoa0033a.tlg043.1st1K-grc1	Ἐκ δὲ τῶν φλεβῶν εἰς τὰς σάρκας διαδίδοσθαι τὴν τροφήν, οὐ κατὰ τὰ πλάγια ἀλλὰ κατὰ τὸ στόμα, καθάπερ σωλῆνας.	ἐκ δέ ὁ  εἰς ὁ σάρξ διαδίδωμι ὁ τροφή , οὐ κατά ὁ πλάγιον ἀλλά κατά ὁ στόμα , καθά σωλήν .
900286	stoa0033a.tlg043.1st1K-grc1	Ἀποτείνει γὰρ ἐκ τῶν πλαγίων φλεβῶν φλέβια λεπτὰ ἐκ τῆς μεγάλης φλεβὸς καὶ τῆς ἀρτηρίας παρ’ ἑκάστην πλευράν, καὶ ἀρτηρίαν καὶ φλέβα παρακεῖσθαι·	γάρ ἐκ ὁ πλάγιον   λεπτός ἐκ ὁ μέγας φλέψ καί ὁ ἀρτηρία παρά ἕκαστος πλευρά , καί ἀρτηρία καί φλέψ παράκειμαι ·
900287	stoa0033a.tlg043.1st1K-grc1	καὶ τὰ ὀστέα δὲ καθάπτειν τὰ νεῦρα καὶ τὰς φλέβας καὶ εἰς μέσα καὶ εἰς τὰς συμβολὰς τῶν κεφαλῶν, δι’ ὧν τὴν τροφὴν δέχεσθαι τοὺς ἰχθύας καὶ ἀναπνεῖν·	καί ὁ  δέ  ὁ νεῦρον καί ὁ φλέψ καί εἰς  καί εἰς ὁ συμβολή ὁ  , διά ὅς ὁ τροφή δέχομαι ὁ ἰχθύς καί ἀναπνέω ·
900288	stoa0033a.tlg043.1st1K-grc1	εἰ δὲ μὴ ἀνέπνεον, ἐξαιρεθέντας ἂν ἐκ τοῦ ὑγροῦ εὐθὺς θνήσκειν.	εἰ δέ μή ἀναπνέω , ἐξαιρέω ἀνά ἐκ ὁ ὑγρός εὐθύς ἀποθνῄσκω .
900289	stoa0033a.tlg043.1st1K-grc1	Τὰς δὲ φλέβας καὶ τὰς ἀρτηρίας συνάπτειν εἰς ἀλλήλας καὶ τῇ αἰσθήσει φανερὸν εἶναι.	δέ φλέψ καί ὁ ἀρτηρία συνάπτω εἰς ἀλλήλων καί ὁ αἴσθησις φανερός εἰμί .
900290	stoa0033a.tlg043.1st1K-grc1	Τοῦτο δ’ οὐκ ἂν συμβαίνειν, εἰ μὴ ἐδεῖτο καὶ τὸ ὑγρὸν πνεύματος καὶ τὸ πνεῦμα ὑγροῦ, τῷ θερμὸν εἶναι ἐν νεύρῳ καὶ ἀρτηρίᾳ καὶ φλεβί, θερμότατον δὲ καὶ οἷον φλεβωδέστατον τὸ ἐν τῷ νεύρῳ.	οὗτος  οὐ ἄν συμβαίνω , εἰ μή δέω καί ὁ ὑγρός πνεῦμα καί ὁ πνεῦμα  , τῷ θερμός εἰμί ἐν νεῦρον καί ἀρτηρία καί  , θερμός δέ καί οἷος  ὁ ἐν ὁ  .
900291	stoa0033a.tlg043.1st1K-grc1	Ἄτοπον οὖν τῇ τοῦ πνεύματος χώρᾳ τὸ θερμόν, ἄλλως τε καὶ καταψύξεως χάριν.	οὖν ὁ ὁ πνεῦμα χώρα ὁ θέρμος , ἄλλος τε καί  χάρις .
900292	stoa0033a.tlg043.1st1K-grc1	Εἰ δὲ ποιεῖ καὶ οἷον ἀναζωπυρεῖ θερμῷ τὸ θερμόν, γίγνοιτ’ ἄν.	εἰ δέ ποιέω καί οἷος ἀναζωπυρέω θερμός ὁ θέρμος ,  ἄν .
900293	stoa0033a.tlg043.1st1K-grc1	Ἔτι πάντων τῶν ἐχόντων θερμότητα σύμφυτόν πως ἡ διαμονή, μηδενὸς ἀντικειμένου μηδὲ καταψύχοντος.	ἔτι πᾶς ὁ ἔχω θερμότης σύμφυτος  ὁ  ,   μηδέ  .
900294	stoa0033a.tlg043.1st1K-grc1	Ὅτι γὰρ πάντα δεῖται καταψύξεως, σχεδὸν φανερὸν τῷ αἷμα κατέχειν ἐν τῇ φλεβὶ τὸ θερμὸν οἷον ἀποστέγον·	ὅτι2 γάρ πᾶς δέω  , σχεδόν φανερός τῷ αἷμα κατέχω ἐν ὁ φλέψ ὁ θερμός οἷος  ·
900295	stoa0033a.tlg043.1st1K-grc1	διὸ καὶ ὅταν ἐκρυῇ, μεθιέναι τε καὶ ἀποθνήσκειν, τῷ τὸ ἧπαρ οὐκ ἔχειν οὐδεμίαν ἀρτηρίαν.	διό καί ὅταν  , μεθίημι τε καί ἀποθνῄσκω , τῷ ὁ ἧπαρ οὐ ἔχω οὐδείς ἀρτηρία .
900296	stoa0033a.tlg043.1st1K-grc1	Πότερον δὲ τὸ σπέρμα διὰ τῆς ἀρτηρίας ὡς καὶ συνθλιβόμενον, καὶ ἐν τῇ προέσει μόνον;	δέ ὁ σπέρμα διά ὁ ἀρτηρία ὡς καί  , καί ἐν ὁ πρόειμι2 μόνος ;
900297	stoa0033a.tlg043.1st1K-grc1	Ἐν οἷς δὴ φαίνεται καὶ ἡ ἐξ αἵματος μεταβολὴ τῷ τὰ νεῦρα ἀπὸ τῶν ὀστῶν τρέφεσθαι·	ἐν ὅς δή φαίνω καί ὁ ἐκ αἷμα μεταβολή τῷ ὁ νεῦρον ἀπό ὁ ὀστέον τρέφω ·
900298	stoa0033a.tlg043.1st1K-grc1	καθάπτει γὰρ αὐτά.	καθάπτω γάρ αὐτός .
900299	stoa0033a.tlg043.1st1K-grc1	Ἢ οὔτε τοῦτ’ ἀληθές·	Ἢ οὔτε  ἀληθής ·
900300	stoa0033a.tlg043.1st1K-grc1	καὶ γὰρ ἐν τῇ καρδίᾳ νεῦρον, καὶ νεῦρα δὲ ἐκ τῶν ὀστῶν ἠρτημένα.	καί γάρ ἐν ὁ καρδία  , καί νεῦρον δέ ἐκ ὁ ὀστέον  .
900301	stoa0033a.tlg043.1st1K-grc1	Οὐ συνάπτει δὲ ἐν ἑτέρῳ, ἀλλ’ εἰς σάρκα ἀποτελευτᾷ.	οὐ συνάπτω δέ ἐν ἕτερος , ἀλλά εἰς σάρξ ἀποτελευτάω .
900302	stoa0033a.tlg043.1st1K-grc1	Ἢ τοῦτό γ’ οὐθέν·	Ἢ    ·
900303	stoa0033a.tlg043.1st1K-grc1	εἴη γὰρ ἂν οὐθὲν ἦττον ἀπὸ τοῦ ὀστοῦ ἡ τροφή.	εἰμί γάρ ἄν   ἀπό ὁ  ὁ τροφή .
900304	stoa0033a.tlg043.1st1K-grc1	Αὐτοῖς δ’ ἀπὸ τοῦ νεύρου τοῖς ὀστοῖς μᾶλλον τὴν τροφήν.	ἀπό ὁ  ὁ  μᾶλλον ὁ τροφή .
900305	stoa0033a.tlg043.1st1K-grc1	Ἄτοπον γὰρ καὶ τοῦτο ξηρὸν φύσει καὶ οὐκ ἔχον πόρους ὑγρούς·	γάρ καί οὗτος  φύσις καί οὐ ἔχω πόρος  ·
900306	stoa0033a.tlg043.1st1K-grc1	ἡ τροφὴ δ’ ὑγρόν.	ὁ τροφή   .
900307	stoa0033a.tlg043.1st1K-grc1	Σκεπτέον δὲ πότερον, εἴπερ ἀπὸ τῶν ὀστῶν, τίς ἡ τοῦ ὀστοῦ τροφή, ἢ φέρουσι πόροι καὶ ἐκ τῆς φλεβὸς καὶ ἐκ τῆς ἀρτηρίας εἰς αὐτόν.	δέ πότερος , εἴπερ ἀπό ὁ ὀστέον , τις ὁ ὁ  τροφή , ἤ φέρω πορεῖν καί ἐκ ὁ φλέψ καί ἐκ ὁ ἀρτηρία εἰς αὐτός .
900308	stoa0033a.tlg043.1st1K-grc1	Καὶ ἐν πολλοῖς μὲν εὔδηλοι, μάλισταδ’ εἰς τὴν ῥάχιν.	ἐν πολύς μέν εὔδηλος , μάλιστα δ’ εἰς ὁ ῥάχις .
900309	stoa0033a.tlg043.1st1K-grc1	Τὰς δ’ ἀπὸ τῶν ὀστῶν γίνεσθαι συνεχεῖς, ὥσπερ ταῖς πλευραῖς·	ἀπό ὁ  γίγνομαι συνεχής , ὥσπερ ὁ πλευρά ·
900310	stoa0033a.tlg043.1st1K-grc1	τούτους δ’ ἀπὸ τῆς κοιλίας τίνα τρόπον, ἢ πῶς τῆς ὁλκῆς γινομένης.	οὗτος  ἀπό ὁ κοιλία  τρόπος , ἤ πῶς ὁ ὁλκή  .
900311	stoa0033a.tlg043.1st1K-grc1	Ἢ τὰ πολλὰ ἄχονδρα, καθάπερ ἡ ῥάχις·	ὁ πολύς  , καθά ὁ ῥάχις ·
900312	stoa0033a.tlg043.1st1K-grc1	ἀλλ’ οὔτι πρὸς τὴν κίνησιν, ἢ συνάψεως χάριν.	ἀλλά οὔτις πρός ὁ κίνησις , τίη  χάρις .
900313	stoa0033a.tlg043.1st1K-grc1	Δεῖ δέ, καὶ εἰ ἀπὸ τοῦ νεύρου τὸ ὀστοῦν τρέφεται, τὴν τοῦ νεύρου τροφὴν εἰδέναι.	δεῖ δέ , καί εἰ ἀπό ὁ  ὁ  τρέφω , ὁ ὁ  τροφή οἶδα .
900314	stoa0033a.tlg043.1st1K-grc1	Ἡμεῖς δέ φαμεν ἐκ τῆς ὑγρότητος γλίσχρας οὔσης τῆς περὶ τὸ αὐτό.	δέ φημί ἐκ ὁ ὑγρότης  εἰμί ὁ περί ὁ αὐτός .
900315	stoa0033a.tlg043.1st1K-grc1	Πόθενδ’ αὐτὴ καὶ πῶς, λεκτέον.	πόθεν δ’ αὐτός καί πῶς , λέγω .
900316	stoa0033a.tlg043.1st1K-grc1	Τὸ ἐκ φλεβὸς καὶ ἀρτηρίας τὴν σάρκα, ὅτι πανταχόθεν αἷμα τῇ κεντήσει, ψεῦδος ἐπί γε τῶν ἄλλων ζῴων, οἷον ὀρνίθων καὶ ὄφεων καὶ ἰχθύων ἢ ὅλως τῶν ᾠοτόκων·	ἐκ  καί ἀρτηρία ὁ σάρξ , ὅτι2 πανταχόθεν αἷμα ὁ  , ψεῦδος ἐπί γε ὁ ἄλλος ζῷον , οἷος ὄρνις καί  καί ἰχθύς ἤ ὅλος ὁ  ·
900317	stoa0033a.tlg043.1st1K-grc1	ἀλλὰ τῶν πολυαίμων τοῦτ’ ἴδιον, ἐπεὶ τῶν ὀρνιθίων γε καὶ τεμνομένων τὸ στῆθος ἰχώρ, οὐχ αἷμα.	ἀλλά ὁ πολύαιμος  ἰδίω , ἐπεί ὁ  γε καί τέμνω ὁ στῆθος ἰχώρ , οὐ αἷμα .
900318	stoa0033a.tlg043.1st1K-grc1	Ἐμπεδοκλῆς δὲ ἐκ νεύρου τὸν ὄνυχα τῇ πήξει.	Ἐμπεδοκλῆς δέ ἐκ  ὁ ὄνυξ ὁ  .
900319	stoa0033a.tlg043.1st1K-grc1	Ἆρ’ οὖν οὕτω καὶ δέρμα πρὸς σάρκα;	οὖν οὕτως καί δέρμα πρός σάρξ ;
900320	stoa0033a.tlg043.1st1K-grc1	Ἀλλὰ τοῖς ὀστρακοδέρμοις καὶ μαλακοστράκοις πῶς ἀπὸ τῶν ἐκτὸς ἡ τροφή;	ἀλλά ὁ  καί  πῶς ἀπό ὁ ἐκτός ὁ τροφή ;
900321	stoa0033a.tlg043.1st1K-grc1	Τοὐναντίον γὰρ δοκεῖ μᾶλλον ἀπὸ τῶν ἐντὸς ἢ τῶν ἐκτός.	γάρ δοκέω μᾶλλον ἀπό ὁ ἐντός τίη ὁ ἐκτός .
900322	stoa0033a.tlg043.1st1K-grc1	Ἔτι δὲ ποία καὶ διὰ τίνων ἡ ἐκ τῆς κοιλίας δίοδος;	ἔτι δέ ποιός καί διά  ὁ ἐκ ὁ κοιλία δίοδος ;
900323	stoa0033a.tlg043.1st1K-grc1	Καὶ πάλιν ἡ ἐκείνων ἀναστροφὴ πρὸς τὴν σάρκα, καίπερ ἄλογος οὖσα.	καί πάλιν ὁ ἐκεῖνος ἀναστροφή πρός ὁ σάρξ , καίπερ ἄλογος εἰμί .
900324	stoa0033a.tlg043.1st1K-grc1	Πολὺ γάρ τι θαυμαστὸν φαίνεται καὶ ἀδύνατον ὅλως.	πολύς γάρ τι θαυμαστός φαίνω καί ἀδύνατος ὅλος .
