id	filename	tokens	lemmas
1308772	tlg0057.tlg021.1st1K-grc1	ἐπειδὴ προσέπεσε τῷ τῆς μήτρας πυθμένι τὸ σπέρμα, καὶ ἦν ἀδύνατον ὑπαλεῖψαι πᾶσαν αὐτὴν, ἀποφύσεις ἔχουσαν ἑκατέρωσε, καθάπερ τινὰ κέρατα, καὶ ταῦτα ὑπήλειψεν ἡ φύσις ἑτέρῳ σπέρματι, τῷ τοῦ θήλεος, ἅπερ ἐπιδέδεικται μὲν ἡμῖν ἐν ἑτέροις, εἰρήσεται δὲ καὶ νῦν ὀλίγον ὕστερον, ὡς μὴ διακόπτοιτο τοῦ λόγου τὸ συνεχές.	ἐπεί προσπίπτω τῷ ὁ μήτρα πυθμήν ὁ σπέρμα , καί εἰμί ἀδύνατος  πᾶς αὐτός ,  ἔχω ἑκατέρωσε , καθά  κέρας , καί οὗτος  ὁ φύσις ἕτερος σπέρμα , τῷ ὁ  , ὅς ἐπιδείκνυμι μέν ἐγώ ἐν ἕτερος , ἔρομαι δέ καί νῦν ὀλίγος ὕστερον , ὡς μή  ὁ λόγος ὁ συνεχής .
1308773	tlg0057.tlg021.1st1K-grc1	εἰς γάρ τοι τὰ κέρατα ταῦτα, καθ’ ἑκάτερον μέρος ἓν ὑπάρχον, ἐμβάλλει σπερματικὸν ἀγγεῖον ἐκ τῶν τῆς θηλείας ὄρχεων ὁρμηθέν.	εἰς γάρ τοι ὁ κέρας οὗτος , κατά ἑκάτερος μέρος   , ἐμβάλλω σπερματικός  ἐκ ὁ ὁ  ὄρχις  .
1308774	tlg0057.tlg021.1st1K-grc1	ὅταν οὖν ὑπὸ τὸν αὐτὸν χρόνον ἅμα τῷ ἄῤῥενι τὸ θῆλυ σπερμαίνῃ, δι’ ἑκατέρας τῶν κεραιῶν ἐξακοντιζόμενον τὸ σπέρμα καὶ φερόμενον εἰς μέσον τῆς μήτρας τὸ κύτος ἅμα μὲν ὑπαλείφει τὰς ὁδοὺς, ἅμαδ’ ἐξικνεῖται πρὸς τὸ τοῦ ἄῤῥενος σπέρμα, καὶ αὐτό τε μίγνυται τούτῳ, καὶ ὑμέσιν ἀλλήλοις ἐπιπλέκονται, οὓς τότε κατὰ τὴν οἰκείαν ὁδοιπορίαν εἰργάσατο τὸ τοῦ θήλεος σπέρμα, ὡς τὴν σύμπασαν γονὴν περιλαμβάνειν ταύτην τὴν χρείαν τῷ κυήματι, καὶ οἷον τροφή τις τῷ ἄῤῥενι γίνεσθαι.	ὅταν οὖν ὑπό ὁ αὐτός χρόνος ἅμα τῷ  ὁ θῆλυς  , διά ἑκάτερος ὁ   ὁ σπέρμα καί φέρω εἰς μέσος ὁ μήτρα ὁ κύτος ἅμα μέν  ὁ ὁδός , ἅμα δ’ ἐξικνέομαι πρός ὁ ὁ  σπέρμα , καί αὐτός τε μείγνυμι οὗτος , καί  ἀλλήλων  , ὅς τότε κατά ὁ οἰκεῖος ὁδοιπορία ἐργάζομαι ὁ ὁ  σπέρμα , ὡς ὁ σύμπας γονή περιλαμβάνω οὗτος ὁ χρεία τῷ  , καί οἷος  τις τῷ  γίγνομαι .
1308775	tlg0057.tlg021.1st1K-grc1	λεπτότερον μὲν γάρ ἐστιν αὐτοῦ καὶ ψυχρότερον, οἰκειότερον δὲ ἄλλου παντὸς εἰς θρέψιν.	λεπτός μέν γάρ εἰμί αὐτός καί ψυχρός , οἰκεῖος δέ ἄλλος πᾶς εἰς θρέψις .
1308776	tlg0057.tlg021.1st1K-grc1	ἣν δὲ εἶπον χρείαν παρέχειν αὐτῷ κατὰ﻿ τὴν τοῦ ὑμένος γένεσιν, ἀκριβεστέρας ἐξηγήσεως δεῖται.	ὅς δέ λέγω χρεία παρέχω αὐτός κατά ﻿ ὁ ὁ  γένεσις ,  ἐξήγησις δέω .
1308777	tlg0057.tlg021.1st1K-grc1	τὸν γὰρ περιλαμβάνοντα τὴν σύμπασαν γονὴν ὑμένα συμπλεκόμενον ἐξάπτει μὲν πρῶτον δι’ αὑτοῦ ταῖς κεραίαις, συνάπτειδ’ αὖθις ἅπαντι τῷ λοιπῷ κύτει τῆς μήτρας.	ὁ γάρ περιλαμβάνω ὁ σύμπας γονή  συμπλέκω ἐξάπτω μέν πρῶτος διά ἑαυτοῦ ὁ κεραία , συνάπτω δ’ αὖθις ἅπας τῷ λοιπός κύτος ὁ μήτρα .
1308778	tlg0057.tlg021.1st1K-grc1	ἔχει μὲν γὰρ ἐπιθυμίαν ἅπαντα αὐτῆς τὰ μόρια περιπτύσσεσθαι τῷ σπέρματι, δύναται δ’ οὐδέπω τοῦτο ποιεῖν ἀπέχοντα πλέον ἢ ὡς ψαύειν αὐτοῦ.	ἔχω μέν γάρ ἐπιθυμία ἅπας αὐτός ὁ μόριον περιπτύσσω τῷ σπέρμα , δύναμαι  οὐδέπω οὗτος ποιέω ἀπέχω πλέως ἤ ὡς ψαύω αὐτός .
1308779	tlg0057.tlg021.1st1K-grc1	ἀλλὰ καὶ ἐν πολλαῖς ἡμέραις, ἅμα μὲν αὐξανομένου τοῦ σπέρματος, ἅμα δὲ καὶ τῆς μήτρας ἀεὶ καὶ μᾶλλον ἑαυτὴν περιστελλούσης, ἄλλοτε ἄλλο μόριον αὐτῆς ἐπιδράσσεται τοῦ σπέρματος.	ἀλλά καί ἐν πολύς ἡμέρα , ἅμα μέν αὐξάνω ὁ σπέρμα , ἅμα δέ καί ὁ μήτρα ἀεί καί μᾶλλον ἑαυτοῦ  , ἄλλος ἄλλος μόριον αὐτός  ὁ σπέρμα .
1308780	tlg0057.tlg021.1st1K-grc1	ἅτε δὲ ὄντος ἔτι μαλακοῦ τοῦ περιέχοντος ὑμένος αὐτὸ καὶ τῶν ἀγγείων ἀνεστομωμένων, ἀντιλαμβάνεται δι’ αὐτῶν ἡ μήτρα τοῦ ὑμένος, ὥσπερ οἱ πολύποδες, ὧν ἂν ψαύσωσι ταῖς κοτυληδόσι.	ἅτε δέ εἰμί ἔτι μαλακός ὁ περιέχω  αὐτός καί ὁ   , ἀντιλαμβάνω διά αὐτός ὁ μήτρα ὁ  , ὥσπερ ὁ πολύπους , ὅς ἐάν  ὁ  .
1308781	tlg0057.tlg021.1st1K-grc1	οὕτω γάρ ἐστι τὰ σώματα τῶν ἀγγείων ὅμοια ταῖς τῶν πολυπόδων κοτυληδόσιν, ὥστε οὐδὲ ὀνομάζουσιν ἄλλως αὐτά.	οὕτως γάρ εἰμί ὁ σῶμα ὁ  ὅμοιος ὁ ὁ   , ὥστε οὐδέ ὀνομάζω ἄλλος αὐτός .
1308782	tlg0057.tlg021.1st1K-grc1	λέλεκται δέ μοι τελεώτερον περὶ τούτου ἐν τῷ πέμπτῳ τῆς Ἱπποκράτους ἀνατομῆς ἐξελέγχοντι τὴν ἄγνοιαν τῶν ἐγκαλούντων τἀνδρὶ καὶ νομιζόντων, τὰς ἐπιτρεφομένας ἐν κύκλῳ τοῖς στόμασι τῶν ἀγγείων σάρκας ἐν ἐνίοις τῶν ζώων ὀνομάζειν αὐτὸν κοτυληδόνας.	λέγω δέ   περί οὗτος ἐν ὁ πέμπτος ὁ Ἱπποκράτης ἀνατομή ἐξελέγχω ὁ ἄγνοια ὁ ἐγκαλέω ἀνήρ καί νομίζω , ὁ  ἐν κύκλος ὁ στόμα ὁ  σάρξ ἐν ἔνιοι ὁ ζωός ὀνομάζω αὐτός  .
1308783	tlg0057.tlg021.1st1K-grc1	οὔτε γὰρ ἐκείνας ὀνομάζομεν, αἱ δ’ ὄντως κοτυληδόνες ἀγγείων εἰσὶ πέρατα, δι’ ὧν ἐφ’ ἑκάστῳ μηνὶ τὸ περιττὸν τοῦ αἵματος ἐξ ὅλου τοῦ σώματος εἰς τὴν μήτραν ἐξοχετεύεται.	οὔτε γάρ ἐκεῖνος ὀνομάζω , ὁ  ὄντως   εἰμί πέρας , διά ὅς ἐπί ἕκαστος μείς ὁ περισσός ὁ αἷμα ἐκ ὅλος ὁ σῶμα εἰς ὁ μήτρα  .
1308784	tlg0057.tlg021.1st1K-grc1	ὅ τι δ’ ἂν τούτων τῶν στομάτων ἅψηται τοῦ σπέρματος, ἐπισπᾶται δι’ αὑτοῦ τὴν τροφὴν ἐκεῖνο, πρὸς ἑαυτὸ τετρημένου τοῦ ὑμένος, ὡς ἂν ἔτι μαλακοῦ τε καὶ νεοπαγοῦς ὄντος.	ὅς   ἄν οὗτος ὁ στόμα  ὁ σπέρμα , ἐπισπάω διά ἑαυτοῦ ὁ τροφή ἐκεῖνος , πρός ἑαυτοῦ  ὁ  , ὡς ἄν ἔτι  τε καί  εἰμί .
1308785	tlg0057.tlg021.1st1K-grc1	εἶτ’ ἐν τῷ χρόνῳ, καθάπερ ὀλίγον ἔμπροσθεν εἶπον, ἀγγεῖον γίνεται συμφυές τε ἅμα καὶ ὅμοιον τῷ τῆς μήτρας.	ἐν ὁ χρόνος , καθά ὀλίγος ἔμπροσθεν λέγω ,  γίγνομαι  τε ἅμα καί ὅμοιος τῷ ὁ μήτρα .
1308786	tlg0057.tlg021.1st1K-grc1	καί σοι πάρεστι θεάσασθαι κατὰ τὰς τῶν ἐγκυμόνων ζώων ἀνατομὰς καὶ μετὰ ἀρτηριῶν καὶ φλεβῶν τὸν ἔξωθεν ὑμένα τῶν ἐμβρύων.	καί  πάρειμι θεάομαι κατά ὁ ὁ    καί μετά ἀρτηρία καί  ὁ ἔξωθεν ὑμήν ὁ  .
1308787	tlg0057.tlg021.1st1K-grc1	ὀνομάζεται δὲ χορίον ὑμὴν οὗτος ὁ ἔξωθεν, ὃν διοδεύουσιν αἱ ἀρτηρίαι τε καὶ αἱ φλέβες, ὕλας ἐκ τῆς μήτρας εἰς τὸ κυούμενον ἄγουσαι.	ὀνομάζω δέ   οὗτος ὁ ἔξωθεν , ὅς  ὁ ἀρτηρία τε καί ὁ φλέψ ,  ἐκ ὁ μήτρα εἰς ὁ κυέω ἄγω .
1308788	tlg0057.tlg021.1st1K-grc1	θατέρῳ δ’ ὑμένι, τῷ πρὸς τὰς κεραίας ἀνήκοντι, τὴν μὲν προσηγορίαν διὰ τοῦ σχήματος ἔθεντο·	ἕτερος  ὑμήν , τῷ πρός ὁ κεραία  , ὁ μέν προσηγορία διά ὁ σχῆμα τίθημι ·
1308789	tlg0057.tlg021.1st1K-grc1	παραπλήσιος γὰρ ὢν ἀλλᾶντι καὶ τοὔνομα παρηγμένον ἀπ’ ἐκείνου κέκτηται.	παραπλήσιος γάρ εἰμί  καί ὄνομα παράγω ἀπό ἐκεῖνος κτάομαι .
1308790	tlg0057.tlg021.1st1K-grc1	ἡ χρεία δὲ αὐτοῦ τοῖς ἐμβρύοις ἐν μὲν ταῖς πρώταις ἡμέραις, ἣν ἀρτίως εἶπον, αὐξανομένων δὲ τῶν ὑγρῶν περιττωμάτων, ὑποδέξασθαι τὸ ἕτερον.	ὁ χρεία δέ αὐτός ὁ ἔμβρυος ἐν μέν ὁ πρῶτος ἡμέρα , ὅς ἄρτιος λέγω , αὐξάνω δέ ὁ  περίσσωμα , ὑποδέχομαι ὁ ἕτερος .
1308791	tlg0057.tlg021.1st1K-grc1	ἀλλὰ περὶ μὲν τούτων ἀκριβέστερον ὀλίγον ὕστερον εἰρήσεται.	ἀλλά περί μέν οὗτος ἀκριβής ὀλίγος ὕστερον ἔρομαι .
1308792	tlg0057.tlg021.1st1K-grc1	Πάλιν δ’ ἐπάνειμι πρὸς τὸ ἀναβεβλημένον ἐν ἀρχῇ.	πάλιν  ἐπάνειμι πρός ὁ ἀναβάλλω ἐν ἀρχή .
1308793	tlg0057.tlg021.1st1K-grc1	τοῦτο γὰρ ἕλκει μὲν πρὸς ἑαυτὸ διὰ τῶν εἰς τὴν μήτραν καθηκόντων ἀγγείων αἷμα καὶ πνεῦμα πρὸς τὴν ἰδίαν ἑκάτερον ἑαυτοῦ κοιλότητα, συνεφέλκεται δὲ, ὥσπερ εἴρηται καὶ πρόσθεν, ἅμα τῷ διὰ τῶν ἀρτηριῶν πνεύματι λεπτομερέστερόν τε καὶ θερμότερον αἷμα τοῦ κατὰ τὰς φλέβας.	οὗτος γάρ ἕλκω μέν πρός  διά ὁ εἰς ὁ μήτρα καθήκω  αἷμα καί πνεῦμα πρός ὁ ἴδιος ἑκάτερος ἑαυτοῦ κοιλότης ,  δέ , ὥσπερ λέγω καί πρόσθεν , ἅμα τῷ διά ὁ  πνεῦμα  τε καί  αἷμα ὁ κατά ὁ φλέψ .
1308794	tlg0057.tlg021.1st1K-grc1	ἐκ μὲν δὴ τούτου τὸ θερμότατον τῶν σπλάγχνων δημιουργεῖ, τὸ δὲ ἕτερον αἷμα τὸ παχὺ τὴν ἥπατος ἰδέαν αὐτῷ συνίστησι.	ἐκ μέν δή οὗτος ὁ θερμός ὁ σπλάγχνον δημιουργέω , ὁ δέ ἕτερος αἷμα ὁ παχύς ὁ ἧπαρ ἰδέα αὐτός συνίστημι .
1308795	tlg0057.tlg021.1st1K-grc1	καὶ τοίνυν καὶ περαίνουσιν αἱ μὲν πολλαὶ φλέβες, αἱ διὰ τοῦ χορίου φερόμεναι·	καί τοίνυν καί περαίνω ὁ μέν πολύς φλέψ , ὁ διά ὁ χόριον  ·
1308796	tlg0057.tlg021.1st1K-grc1	αἱ δ’ ἀρτηρίαι πρὸς ἕτερον θερμότερον, ὃ διὰ τὴν ὑπερβάλλουσαν θερμότητα, καθάπερ τις φλὸξ, οὐκ ἀναπαύεται κινούμενον, ἀλλ’ ἐναλλὰξ ἀεὶ διαστέλλεταί τε καὶ συστέλλεται.	ὁ  ἀρτηρία πρός ἕτερος θερμός ,  διά ὁ ὑπερβάλλω θερμότης , καθά τις  , οὐ ἀναπαύω κινέω , ἀλλά ἐναλλάξ ἀεί  τε καί συστέλλω .
1308797	tlg0057.tlg021.1st1K-grc1	αἱ μὲν δὴ παράγουσαι τὰς ὕλας εἰς τάδε τὰ σπλάγχνα φλέβες τε καὶ ἀρτηρίαι καθάπερ ῥίζαι τινὲς αὐταῖς εἰσιν·	ὁ μέν δή  ὁ ὕλη εἰς ὅδε ὁ σπλάγχνον  τε καί ἀρτηρία καθά ῥίζα  αὐτός εἰμί ·
1308798	tlg0057.tlg021.1st1K-grc1	αἱ δ’ εἰς ὅλον ἐξάγουσαι τὸ κύημα πρέμνοις ἀνάλογοι εἰς πολλοὺς πτόρθους σχιζομένοις.	ὁ  εἰς ὅλος  ὁ κύημα  ἀνάλογος εἰς πολύς πτόρθος  .
1308799	tlg0057.tlg021.1st1K-grc1	ἡ γένεσις δὲ καὶ ταύταις ἐστὶ συριγγουμένης τῆς τοῦ σπέρματος οὐσίας.	ὁ γένεσις δέ καί οὗτος εἰμί  ὁ ὁ σπέρμα οὐσία .
1308800	tlg0057.tlg021.1st1K-grc1	ἡ δὲ τρίτη τῶν ἀρχῶν.	ὁ δέ τρίτος ὁ ἀρχή .
1308801	tlg0057.tlg021.1st1K-grc1	ἀφ’ ἧς σύμπαντα πέφυκε τὰ νεῦρα, τὴν γένεσιν ἐξ αὐτοῦ μόνον τοῦ σπέρματος ἔσχηκεν.	ἀπό ὅς  φύω ὁ νεῦρον , ὁ γένεσις ἐκ αὐτός μόνος ὁ σπέρμα ἔχω .
1308802	tlg0057.tlg021.1st1K-grc1	ἐν γὰρ τῇ πρὸς τὸ θῆλυ σπέρμα μίξει πολλαὶ τῶν πομφολύγων ἐῤῥάγησαν, ἐξ ὧν εἴσω τε καὶ πρὸς τὸ βάθος ἐχώρει τὸ πνεῦμα σώζειν ἑαυτὸ γλιχόμενον.	ἐν γάρ ὁ πρός ὁ θῆλυς σπέρμα μείγνυμι πολύς ὁ   , ἐκ ὅς εἴσω τε καί πρός ὁ βάθος χωρέω ὁ πνεῦμα σῴζω ἑαυτοῦ  .
1308803	tlg0057.tlg021.1st1K-grc1	οὐ γὰρ οἷόν περ ἀτμὸς ἦν, ἀλλ’ αὐτοκίνητος ἀρχὴ ζώου, καθάπερ καὶ αὐτὸ τὸ περιέχον ὑγρὸν αὐτὸ κοιλίαν εἰργάσατο τῷ σπέρματι μεστὴν πνεύματος.	οὐ γάρ   ἀτμός εἰμί , ἀλλά  ἀρχή  , καθά καί αὐτός ὁ  ὑγρός αὐτός κοιλία ἐργάζομαι τῷ σπέρμα μεστός πνεῦμα .
1308804	tlg0057.tlg021.1st1K-grc1	ὅπως οὖν μηδ’ ἐντεῦθεν ἑτοίμως κενοῖτο, στεγανὸν ἑαυτῷ τὸν οἶκον ἐργάζεται τῆς περιειληφυίας αὐτὸ τοῦ σπέρματος ὑγρᾶς οὐσίας, ὅσον ἦν παχύτερόν τε καὶ σκληρότερον, ἀπωθούμενον εἰς τὴν ἐκτὸς περιγραφὴν, ὅπερ ἔμελλεν ἐν τῷ χρόνῳ θερμαινόμενόν τε καὶ ξηραινόμενον ὀστοῦν ἔσεσθαι.	ὅπως οὖν  ἐντεῦθεν ἑτοῖμος  , στεγανός ἑαυτοῦ ὁ οἶκος ἐργάζομαι ὁ  αὐτός ὁ σπέρμα ὑγρός οὐσία , ὅσος εἰμί  τε καί σκληρός ,  εἰς ὁ ἐκτός περιγραφή , ὅς μέλλω ἐν ὁ χρόνος θερμαίνω τε καί   εἰμί .
1308805	tlg0057.tlg021.1st1K-grc1	τοῦτο ἐν ἀρχῇ μὲν ἡ διαπλάττουσα τὸ ζῶον δύναμις ἐργάζεται·	οὗτος ἐν ἀρχή μέν ὁ διαπλάσσω ὁ  δύναμις ἐργάζομαι ·
1308806	tlg0057.tlg021.1st1K-grc1	φαίνεται δὲ οὐδέπω κατὰ τὴν ἀρχὴν ὑπὸ σμικρότητος, ἀλλ’ ὅταν γε πρῶτον φαίνεσθαι δύνηται, μέγιστα μέν εἰσι τὰ τρία ταῦτα, πλησίον δὲ ἀλλήλων ἐφεξῆς κείμενα καὶ ψαύοντα, τὸ μὲν τῶν νεύρων ἀρχὴ γενησόμενον, ὃ προσαγορεύομεν ἐγκέφαλον, ἐφ’ ὑψηλοτέρας ἕδρας ταχθὲν, ὑπόκειται δ’ αὐτῷ καρδία τε καὶ ἧπαρ ἀλλήλων ψαύοντα.	φαίνω δέ οὐδέπω κατά ὁ ἀρχή ὑπό μικρότης , ἀλλά ὅταν γε πρῶτος φαίνω δύω , μέγας μέν εἰμί ὁ  οὗτος , πλησίος δέ ἀλλήλων ἐφεξῆς  καί ψαύω , ὁ μέν ὁ  ἀρχή  , ὅς προσαγορεύω ἐγκέφαλος , ἐπί  ἕδρα τάσσω , ὑπόκειμαι  αὐτός καρδία τε καί ἧπαρ ἀλλήλων ψαύω .
1308807	tlg0057.tlg021.1st1K-grc1	τοῦ χρόνου δὲ προϊόντος, αἱ εἰρημέναι τρεῖς ἀρχαὶ καὶ διΐστανται πλέον, εἰς ὅλον τε τὸ προσπλαττόμενον τοῦ ζώου σῶμα διαπέμπουσι τὰ βλαστήματα, νωτιαῖον μὲν ὁ ἐγκέφαλος ἀποφύσας, οἷόν πέρ τι πρέμνον, ἡ καρδία δὲ τὴν μεγίστην ἀρτηρίαν, ἣν ἀορτὴν Ἀριστοτέλης ὀνομάζει, τὴν κοίλην δὲ φλέβα τὸ ἧπαρ.	ὁ χρόνος δέ πρόειμι , ὁ λέγω  ἀρχή καί  πολύς , εἰς ὅλος τε ὁ  ὁ  σῶμα διαπέμπω ὁ βλάστημα , νωτιαῖος μέν ὁ ἐγκέφαλος  ,     , ὁ καρδία δέ ὁ μέγας ἀρτηρία , ὅς  Ἀριστοτέλης ὀνομάζω , ὁ Κοίλη δέ φλέψ ὁ ἧπαρ .
1308808	tlg0057.tlg021.1st1K-grc1	καὶ μὲν δὴ καὶ φαίνεται καταρχὰς εὐθὺς ἅμα τῇ τούτων γενέσει περὶ μὲν τὸν νωτιαῖον ἡ ῥάχις πηγνυμένη τὸν αὐτὸν τρόπον, ὃν ὀλίγον ἔμπροσθεν ἐλέγομεν, ἀμφὶ δὲ τὸν ἐγκέφαλον ἐν κύκλῳ περιβληθὲν τὸ κρανίον, ὁ δὲ θώραξ περὶ τὴν καρδίαν, οἷόν περ οἶκός τις εὐρύχωρός τε ἅμα καὶ στεγανός.	καί μέν δή καί φαίνω καταρχή εὐθύς ἅμα ὁ οὗτος γένεσις περί μέν ὁ νωτιαῖος ὁ ῥάχις πήγνυμι ὁ αὐτός τρόπος , ὅς ὀλίγος ἔμπροσθεν λέγω ,  δέ ὁ  ἐν κύκλος περιβάλλω ὁ κρανίον , ὁ δέ θώραξ περί ὁ καρδία ,  περ οἶκος τις  τε ἅμα καί στεγανός .
1308809	tlg0057.tlg021.1st1K-grc1	ἔμελλε δ’ ἄρα περὶ τὴν ἀποκύησιν οὐκ οἶκος μόνον, ἀλλὰ τὸ πρῶτόν τε﻿ καὶ κυριώτατον ἀναπνοῆς ὄργανον ἔσεσθαι.	μέλλω  ἄρα περί ὁ ἀποκύησις  οἶκος μόνος , ἀλλά ὁ πρῶτος τε ﻿ καί κύριος ἀναπνοή ὄργανον εἰμί .
1308810	tlg0057.tlg021.1st1K-grc1	ταῦτα μὲν οὖν ὕστερά ποτε γίνεται.	οὗτος μέν οὖν  ποτε γίγνομαι .
1308811	tlg0057.tlg021.1st1K-grc1	Πάλιν δὲ ἐπὶ τὴν πρώτην σύστασιν τοῦ ζώου ἐπανάγωμεν τὸν λόγον, καὶ ὅπως γε ἡμῖν εὔτακτός τε ἅμα καὶ σαφὴς γένοιτο, διελώμεθα τέσσαρσι χρόνοις τὴν σύμπασαν τῶν κυουμένων δημιουργίαν.	πάλιν δέ ἐπί ὁ πρῶτος σύστασις ὁ  ἐπανάγω ὁ λόγος , καί ὅπως γε ἐγώ εὔτακτος τε ἅμα καί σαφής γίγνομαι , διελαύνω  χρόνος ὁ σύμπας ὁ κυέω δημιουργία .
1308812	tlg0057.tlg021.1st1K-grc1	πρῶτος μὲν, ἐν ᾧ κατὰ τὰς ἀμβλώσεις τε καὶ κατὰ τὰς ἀνατομὰς ἡ τοῦ σπέρματος ἰδέα κρατεῖ.	πρῶτος μέν , ἐν ὅς κατά ὁ ἄμβλωσις τε καί κατά ὁ  ὁ ὁ σπέρμα  κρατέω .
1308813	tlg0057.tlg021.1st1K-grc1	κατὰ τοῦτον τὸν χρόνον οὐδ’ Ἱπποκράτης ὁ πάντα θαυμάσιος ἤδη που κύημα καλεῖ τὴν τοῦ ζώου σύστασιν, ἀλλ’ ὡς ἀρτίως ἠκούσαμεν ἐπὶ τῆς ἑκταίας ἐκπεσούσης ἤδη γονῆς.	κατά οὗτος ὁ χρόνος οὐδέ Ἱπποκράτης ὁ πᾶς θαυμάσιος ἤδη που κύημα καλέω ὁ ὁ  σύστασις , ἀλλά ὡς ἄρτιος ἀκούω ἐπί ὁ   ἤδη γονή .
1308814	tlg0057.tlg021.1st1K-grc1	ἐπειδὰν δὲ πληρωθῇ μὲν τοῦ αἵματος, ἡ καρδία δὲ καὶ ὁ ἐγκέφαλος καὶ τὸ ἧπαρ ἀδιάρθρωτα μὲν ἔτι καὶ ἄμορφα, πῆξινδ’ ἤδη τινὰ καὶ μέγεθος ἀξιόλογον ἔχῃ, δεύτερος μὲν οὗτος ὁ χρόνος ἐστὶ, σαρκοειδὴς δὲ καὶ οὐκέτι γονοειδής ἐστιν ἡ οὐσία τοῦ κυήματος.	ἐπεί δέ πληρόω μέν ὁ αἷμα , ὁ καρδία δέ καί ὁ ἐγκέφαλος καί ὁ ἧπαρ  μέν ἔτι καί  , πῆξις δ’ ἤδη  καί μέγεθος ἀξιόλογος ἔχω , δεύτερος μέν οὗτος ὁ χρόνος εἰμί ,  δέ καί οὐκέτι  εἰμί ὁ οὐσία ὁ κύημα .
1308815	tlg0057.tlg021.1st1K-grc1	οὐκοῦν οὐδὲ γονὴν ἔτι προσαγορεύοντα τὸν Ἱπποκράτην τοιαύτην ἰδέαν εὕροις ἂν, ἀλλ’, ὡς εἴρηται, κύημα.	οὐκοῦν οὐδέ γονή ἔτι προσαγορεύω ὁ Ἱπποκράτης  ἰδέα εὑρίσκω ἐάν , ἀλλά , ὡς λέγω , κύημα .
1308816	tlg0057.tlg021.1st1K-grc1	τρίτος ἐπὶ τῷδε χρόνος, ἡνίκα, ὡς εἵρηται, τὰς μὲν τρεῖς ἀρχὰς ἔστιν ἰδεῖν ἐναργῶς, ὑπογραφὴν δέ τινα καὶ οἷον σκιαγραφίαν ἁπάντων τῶν ἄλλων μορίων.	τρίτος ἐπί ὅδε χρόνος , ἡνίκα , ὡς  , ὁ μέν  ἀρχή εἰμί ὁράω ἐναργής , ὑπογραφή δέ τις καί οἷος σκιαγραφία ἅπας ὁ ἄλλος μόριος .
1308817	tlg0057.tlg021.1st1K-grc1	ἐναργεστέραν μὲν γὰρ ὄψει τὴν περὶ τὰς τρεῖς ἀρχὰς διάπλασιν, ἀμυδροτέραν δὲ τὴν τῶν κατὰ τὴν γαστέρα μορίων, καὶ πολὺ δὴ τούτων ἔτι ἀμυδροτέραν τὴν κατὰ τὰ κῶλα.	ἐναργής μέν γάρ ὁράω ὁ περί ὁ  ἀρχή  ,  δέ ὁ ὁ κατά ὁ γαστήρ μόριον , καί πολύς δή οὗτος ἔτι  ὁ κατά ὁ κῶλον .
1308818	tlg0057.tlg021.1st1K-grc1	ταῦτα γὰρ ὕστερον, ὡς Ἱπποκράτης ὠνόμασεν, ὀζοῦται, τὴν πρὸς τοὺς κλάδους ἀναλογίαν ἐνδειξάμενος τῇ προσηγορίᾳ.	οὗτος γάρ ὕστερον , ὡς Ἱπποκράτης ὀνομάζω ,  , ὁ πρός ὁ κλάδος ἀναλογία ἐνδείκνυμι ὁ προσηγορία .
1308819	tlg0057.tlg021.1st1K-grc1	τέταρτος δ’ οὗτός ἐστι καὶ τελευταῖος χρόνος, ἡνίκα ἤδη τάτ’ ἐν τοῖς κώλοις ἅπαντα διήρθρωται, καὶ οὐδ’ ἔμβρυον ἔτι μόνον, ἀλλ’ ἤδη καὶ παιδίον ὀνομάζει τὸ κυούμενον ὁ θαυμάσιος Ἱπποκράτης, ὅτε καὶ ἀσκαρίζειν καὶ κινεῖσθαί φησιν, ὡς ζῶον ἤδη τέλειον.	τέταρτος   εἰμί καί τελευταῖος χρόνος ,  ἤδη ὁ τ’ ἐν ὁ  ἅπας διαρθρόω , καί οὐδέ ἔμβρυον ἔτι μόνος , ἀλλά ἤδη καί παιδίον ὀνομάζω ὁ κυέω ὁ θαυμάσιος Ἱπποκράτης , ὅτε καί  καί κινέω φημί , ὡς ζάω ἤδη τέλειος .
1308820	tlg0057.tlg021.1st1K-grc1	ἀλλ’ οὐδὲν ὡς ζώου δέομαι τό γε νυνὶ τοῦ κυουμένου μνημονεύειν, ὡς φυτὸν γὰρ ἅπασάν τε τὴν γένεσιν ἔσχηκε καὶ τὴν διάπλασιν ἀπὸ τοῦ σπέρματος, ὥσπερ ἐκεῖνα διπλῆν ἀρχὴν κινήσεώς τε καὶ διαπλάσεως εὐθὺς ἐξ ἀρχῆς ἐνδειξάμενα.	ἀλλά  ὡς  δέω ὁ γε νυνί ὁ κυέω μνημονεύω , ὡς φυτόν γάρ  τε ὁ γένεσις  καί ὁ  ἀπό ὁ σπέρμα , ὥσπερ ἐκεῖνος διπλόος ἀρχή  τε καί διάπλασις εὐθύς ἐκ ἀρχή  .
