id	filename	tokens	lemmas
127246	tlg1799.tlg007.First1K-grc1	ἀλλὰ τῷ μὲν ὑπὸ τῶνΑ, Ι ἴσον ἐστὶ τὸ ἀπὸ τῆς Β·	ἀλλά τῷ μέν ὑπό ὁ Α ,  ἴσος εἰμί ὁ ἀπό ὁ  ·
127247	tlg1799.tlg007.First1K-grc1	αἱ γὰρΑ, Β,Γ ἀνάλογσν εἰσιν·	ὁ γάρ Α ,  , Γ  εἰμί ·
127248	tlg1799.tlg007.First1K-grc1	τῷ δὲ ὑπὸ τῶν∠,Ζ ἴσον ἐστὶ τὸ ἀπὸ τῆςΕ ὡς ἄρα τὸ ἀπὸ τῆς Α πρὸς τὸ ἀπὸ τῆς Β, οὕτως τὸ ἀπὸ τῆς ∠ πρὸς τὸ ἀπὸ τῆςΕ·	τῷ δέ ὑπό ὁ ∠ , Ζ ἴσος εἰμί ὁ ἀπό ὁ Ε ὡς ἄρα ὁ ἀπό ὁ  πρός ὁ ἀπό ὁ  , οὕτως ὁ ἀπό ὁ  πρός ὁ ἀπό ὁ Ε ·
127249	tlg1799.tlg007.First1K-grc1	καὶ ὡς ἄρα ἡΑ πρὸς τὴν Β, οὕτως ἡ∠ πρὸς τὴνΕ.	καί ὡς ἄρα ὁ Α πρός ὁ  , οὕτως ὁ ∠ πρός ὁ Ε .
127250	tlg1799.tlg007.First1K-grc1	λόγος δὲ τῆς ∠ πρὸς τὴν Ε δοθείς·	λόγος δέ ὁ  πρός ὁ  δίδωμι ·
127251	tlg1799.tlg007.First1K-grc1	λόγος ἄρα καὶ τῆς Α πρὸς τὴν Β δοθείς.	λόγος ἄρα καί ὁ  πρός ὁ  δίδωμι .
127252	tlg1799.tlg007.First1K-grc1	κε΄.	.
127253	tlg1799.tlg007.First1K-grc1	Ἐὰν δύο γραμμαὶ τῇ θέσει δεδομέναι τέμνωσιν ἀλλήλας, δέδοται τὸ σημεῖον, καθʼ ὃ τέμνουσιν ἀλλή- λας, τῇ θέσει.	γε γραμμή ὁ θέσις δίδωμι τέμνω ἀλλήλων , δίδωμι ὁ σημεῖον , καθά ὁ τέμνω  -  , ὁ θέσις .
127254	tlg1799.tlg007.First1K-grc1	δύο γὰρ γραμμαὶ τῇ θέσει δεδομέναι αἱ ΑΒ, Γ∠ τεμνέτωσαν ἀλλήλας κατὰ τὸ Ε σημεῖον.	γε γάρ  ὁ θέσις δίδωμι ὁ  ,   ἀλλήλων κατά ὁ  σημεῖον .
127255	tlg1799.tlg007.First1K-grc1	λέγω, ὅτι δοθέν ἐστι τὸ Ε σημεῖον.	λέγω , ὅτι2  εἰμί ὁ  σημεῖον .
127256	tlg1799.tlg007.First1K-grc1	εἰ γὰρ μή, μεταπεσεῖται τὸ Ε σημεῖον.	εἰ γάρ μή ,  ὁ  σημεῖον .
127257	tlg1799.tlg007.First1K-grc1	μεταπεσεῖται ἄρα καὶ μιᾶς τῶν ΑΒ, Γ∠ ἡ θέσις.	ἄρα καί  ὁ  ,  ὁ θέσις .
127258	tlg1799.tlg007.First1K-grc1	οὐ μεταπίπτει δέ.	οὐ μεταπίπτω δέ .
127259	tlg1799.tlg007.First1K-grc1	δοθὲν ἄρα ἐστὶ τὸ Ε σημεῖον.	δίδωμι ἄρα εἰμί ὁ  σημεῖον .
127260	tlg1799.tlg007.First1K-grc1	κς΄.	.
127261	tlg1799.tlg007.First1K-grc1	Ἐὰν εὐθείας γραμμῆς τὰ πέρατα ᾖ δεδομένα τῇ θέσει, δέδοται ἡ εὐθεῖα τῇ θέσει καὶ τῷ μεγέθει.	εὐθεῖα γραμμή ὁ πέρας εἰμί  ὁ θέσις , δίδωμι ὁ εὐθύς ὁ θέσις καί τῷ μέγεθος .
127262	tlg1799.tlg007.First1K-grc1	εὐθείας γὰρ γραμμῆς τὰ πέρατα τὰΑ, Β δεδομένα ἔστω τῇ θέσει.	εὐθεῖα γάρ γραμμή ὁ πέρατος ὁ Α ,   εἰμί ὁ θέσις .
127263	tlg1799.tlg007.First1K-grc1	λέγω, ὅτι δέδοται ἡ Αθ τῇ θέσει καὶ τῷ μεγέθει.	λέγω , ὅτι2 δίδωμι ὁ  ὁ θέσις καί τῷ μέγεθος .
127264	tlg1799.tlg007.First1K-grc1	εἰ γὰρ μένοντος τοῦ Α μεταπεσεῖται τῆς ΑΒ εὐθείας ἤτοι ἡ θέσις ἢ τὸ μέγεθος, μεταπεσεῖται καὶ τὸ Β σημεῖον.	εἰ γάρ μένω ὁ   ὁ  εὐθεῖα  ὁ θέσις ἤ ὁ μέγεθος ,  καί ὁ  σημεῖον .
127265	tlg1799.tlg007.First1K-grc1	οὐ μεταπίπτει δέ.	οὐ μεταπίπτω δέ .
127266	tlg1799.tlg007.First1K-grc1	δέδοται ἄρα ἡ ΑΒ εὐθεῖα τῇ θέσει καὶ τῷ μεγέθει.	δίδωμι ἄρα ὁ  εὐθύς ὁ θέσις καί τῷ μέγεθος .
127267	tlg1799.tlg007.First1K-grc1	κζ΄.	.
127268	tlg1799.tlg007.First1K-grc1	Ἐὰν εὐθείας γραμμῆς τῇ θέσει καὶ τῷ μεγέθει δεδομένης τὸ ἕν πέρας δοθὲν ᾖ, καὶ τὸ ἕτερον δο- θήσεται.	εὐθύς γραμμή ὁ θέσις καί τῷ μέγεθος  ὁ  πέρας  εἰμί , καί ὁ ἕτερος  - τίθημι .
127269	tlg1799.tlg007.First1K-grc1	εὐθείας γὰρ γραμμῆς τῇ θέσει καὶ τῷ μεγέθει δεδομένης τῆς ΑΒ τὸ ἕν πέρας τὸ Α δοθὲν ἔστω.	εὐθεῖα γάρ γραμμή ὁ θέσις καί τῷ μέγεθος  ὁ  ὁ  πέρας ὁ  δίδωμι εἰμί .
127270	tlg1799.tlg007.First1K-grc1	λέγω, ὅτι καὶ τὸ Β δοθέν ἐστιν.	λέγω , ὅτι2 καί ὁ  δίδωμι εἰμί .
127271	tlg1799.tlg007.First1K-grc1	εἰ γὰρ μένοντος τοῦ Α σημείου μεταπεσεῖται τὸ Μ σημεῖον, μεταπεσεῖται ἄρα καὶ τῆς ΑΒ εὐθείας ἤτοι ἡ θέσις ἢ τὸ μέγεθος.	εἰ γάρ μένω ὁ  σημεῖον  ὁ  σημεῖον ,  ἄρα καί ὁ  εὐθεῖα  ὁ θέσις ἤ ὁ μέγεθος .
127272	tlg1799.tlg007.First1K-grc1	οὐ μεταπίπτει δέ.	οὐ μεταπίπτω δέ .
127273	tlg1799.tlg007.First1K-grc1	δοθὲν ἄρα ἐστὶ τὸ Β σημεῖον.	δίδωμι ἄρα εἰμί ὁ  σημεῖον .
127274	tlg1799.tlg007.First1K-grc1	κη΄.	.
127275	tlg1799.tlg007.First1K-grc1	Ἐὰν διὰ δεδομένου σημείου παρὰ θέσει δεδομένην ὐθεῖαν εὐθεῖα γραμμὴ ἀχθῇ, δέδοται ἡ ἀχθεῖσα τῇ θέσςι.	διά   παρά θέσις   εὐθύς γραμμή ἄγω , δίδωμι ὁ ἄγω ὁ  .
127276	tlg1799.tlg007.First1K-grc1	διὰ γὰρ δεδομένου σημείου τοῦ Α παρὰ θέσει δεδο- μένην εὐθείαν τὴν ΒΙ εὐθεῖα γραμμὴ ἤχθω ἡ ∠ΑΚ.	διά γάρ  σημεῖον ὁ  παρά θέσις  -   ὁ  εὐθύς γραμμή  ὁ  .
127277	tlg1799.tlg007.First1K-grc1	λέγω, ὅτι δέδοται ἡ ΔΑΕ τῇ θέσει.	λέγω , ὅτι2 δίδωμι ὁ  ὁ θέσις .
127278	tlg1799.tlg007.First1K-grc1	εἰ γὰρ μή, μένοντος τοῦΑ σημείου μεταπεσεῖται τῆς ∠Ε ἡ θέσις.	εἰ γάρ μή , μένω ὁ Α σημεῖον  ὁ  ὁ θέσις .
127279	tlg1799.tlg007.First1K-grc1	διαμενούσης τῆς ΒΓ παραλλήλου μεταπιπτέτω καὶ ἔστω ἡ ΖΑΗ.	διαμένω ὁ    καί εἰμί ὁ  .
127280	tlg1799.tlg007.First1K-grc1	παράλληλος ἄρα ἐστὶν ἡ ΓΒ τῃ ΖΑΗ.	παράλληλος ἄρα εἰμί ὁ    .
127281	tlg1799.tlg007.First1K-grc1	ἀλλά ἡ τῇ ∠ΛΕ ἐστι παράλληλος.	ἀλλά ὁ ὁ  εἰμί παράλληλος .
127282	tlg1799.tlg007.First1K-grc1	καὶ ἡ ∠ΑΕ ἄρα τῇ ΗΑΖ∠ παράλληλός ἐστιν.	καί ὁ  ἀρά ὁ  ∠ παράλληλος εἰμί .
127283	tlg1799.tlg007.First1K-grc1	ἀλλὰ καὶ συμπίπτει·	ἀλλά καί συμπίπτω ·
127284	tlg1799.tlg007.First1K-grc1	ὅπερ ἐστὶν ἄτο πον.	ὅς εἰμί   .
127285	tlg1799.tlg007.First1K-grc1	οὐκ ἄρα μεταπεσεῖται τῆςΔ ∠ΑΕ ἡ θέσις.	οὐ ἄρα  ὁ Δ  ὁ θέσις .
127286	tlg1799.tlg007.First1K-grc1	θέσει ἄρα ἐστὶν ἡ ∠ΑΕ.	θέσις ἄρα εἰμί ὁ  .
127287	tlg1799.tlg007.First1K-grc1	κθ΄.	.
127288	tlg1799.tlg007.First1K-grc1	Ἐὰν πρὸς θέσει δεδομένῃ εὐθείᾳ καὶ τῷ πρὸς αὐτῇ σημείῳ δεδομένῳ εὐθεῖα γραμμὴ ἀχθῇ δεδομένην ποι- οῦσα γωνίαν, δέδοται ἡ ἀχθεῖσα τῇ θέσει.	πρός θέσις  εὐθεῖα καί τῷ πρός αὐτός σημεῖον  εὐθύς γραμμή ἄγω  ποι -  γωνία , δίδωμι ὁ ἄγω ὁ θέσις .
127289	tlg1799.tlg007.First1K-grc1	πρὸς θέσει γὰρ δεδομένῃ εὐθείᾳ τῇ ΑΒ καὶ τῷ πρὸς αὐτῇ σημείῳ δεδομένῳ τῷΙ εὐθεῖα ἤχθω ἡ Γ∠ δεδομένην ποιοῦσα γωνίαν τὴν ὑπὸ ΒΓ∠.	πρός θέσις γάρ  εὐθεῖα ὁ  καί τῷ πρός αὐτός σημεῖον  τῷ Ι εὐθύς  ὁ   ποιέω γωνία ὁ ὑπό  .
127290	tlg1799.tlg007.First1K-grc1	λέγω, ὅτι θέσει ἐστὶν ἡ Γ∠.	λέγω , ὅτι2 θέσις εἰμί ὁ  .
127291	tlg1799.tlg007.First1K-grc1	εἰ γὰρ μή, μένοντος τοῦ Γ σημείου μεταπεσεῖται τῆς Γ∠ ἡ θέσις διατηροῦσα τῆς ὑπὸ τῶν ΒΓ∠ γω- νίας τὸ μέγεθος.	εἰ γάρ μή , μένω ὁ  σημεῖον  ὁ  ὁ θέσις διατηρέω ὁ ὑπό ὁ   -  ὁ μέγεθος .
127292	tlg1799.tlg007.First1K-grc1	μεταπιπτέτω καὶ ἔστω ἡ ΓΕ ἴση ἄρα ἐστὶν ἡ ὑπὸ τῶν ∠Ηθ γωνία τῇ ὑπὸ ΕΙθ, ἡ μείζων τῇ ἐλάσσονι·	καί εἰμί ὁ  ἴσος ἄρα εἰμί ὁ ὑπό ὁ  γωνία ὁ ὑπό  , ὁ μέγας ὁ ἐλάσσων ·
127293	tlg1799.tlg007.First1K-grc1	ὅπερ ἄτοπον.	ὅς ἄτοπος .
127294	tlg1799.tlg007.First1K-grc1	οὐκ ἄρα μετα- πεσεῖται τῆς ΔΙ ἡ θέσις.	οὐ ἄρα  -  ὁ  ὁ θέσις .
127295	tlg1799.tlg007.First1K-grc1	θέσει ἄρα ἐστὶν ἡ Δ.	θέσις ἄρα εἰμί ὁ  .
127296	tlg1799.tlg007.First1K-grc1	λ΄.	.
127297	tlg1799.tlg007.First1K-grc1	Ἐὰν ἀπὸ δεδομένου σημείου ἐπὶ θέσει δεδομένην εὐθεῖαν εὐθεῖα γραμμὴ ἀχθῇ δεδομένην ποιοῦσα γω- νίαν, δέδοται ἡ ἀχθεῖσα τῇ θέσει.	ἀπό  σημεῖον ἐπί θέσις  εὐθύς εὐθύς γραμμή ἄγω  ποιέω  -  , δίδωμι ὁ ἄγω ὁ θέσις .
127298	tlg1799.tlg007.First1K-grc1	ἀπὸ γὰρ δεδομένου σημείου τοῦΑ ἐπὶ θέσει δεδο- μένην εὐθεῖαν τὴν ΒΓ εὐθεῖα γραμμὴ ἤχθω ἡ Α∠ δεδομένην ποιοῦσα γωνίαν τὴν ὑπὸ τῶν Α∠Γ.	ἀπό γάρ   ὁ Α ἐπί θέσις  -  εὐθύς ὁ  εὐθύς γραμμή  ὁ   ποιέω γωνία ὁ ὑπό ὁ  .
127299	tlg1799.tlg007.First1K-grc1	λέγω, ὅτι θέσει ἐστὶν ἡ Α∠.	λέγω , ὅτι2 θέσις εἰμί ὁ  .
127300	tlg1799.tlg007.First1K-grc1	εἰ γὰρ μή, μένοντος τοῦΑ σημείου μεταπεσεῖται τῆς Α∠ ἡ θέσις διατηροῦσα τῆς ὑπὸ ΑΔΓ γωνίας τὸ μέγεθος.	εἰ γάρ μή , μένω ὁ Α σημεῖον  ὁ  ὁ θέσις  ὁ ὑπό  γωνία ὁ μέγεθος .
127301	tlg1799.tlg007.First1K-grc1	μεταπιπτέτω καὶ ἔστω ἡ ΑΖ.	καί εἰμί ὁ  .
127302	tlg1799.tlg007.First1K-grc1	ἴση ἄρα ἐστὶν ἡ ὑπὸ τῶν ΑΔΓ γωνία τῇ ὑπὸ τῶν ΑΖΓ.	ἴσος ἄρα εἰμί ὁ ὑπό ὁ   ὁ ὑπό ὁ  .
127303	tlg1799.tlg007.First1K-grc1	ἡ μείζων τῇ ἐλάττονι·	ὁ μέγας ὁ ἐλάσσων ·
127304	tlg1799.tlg007.First1K-grc1	ὅπερ ἐστὶν ἀδύνατον.	ὅς εἰμί ἀδύνατος .
127305	tlg1799.tlg007.First1K-grc1	οὐκ ἄρα μεταπεσεῖται τῆς Α∠ ἡ θέσις.	οὐ ἄρα  ὁ  ὁ θέσις .
127306	tlg1799.tlg007.First1K-grc1	θέσει ἄρα ἐστὶν ἡ Α∠.	θέσις ἄρα εἰμί ὁ  .
127307	tlg1799.tlg007.First1K-grc1	λα΄.	.
127308	tlg1799.tlg007.First1K-grc1	Ἐἀν ἀπὸ δεδομένου σημείου ἐπὶ θέσει δεδομένην εὐθεῖαν εὐθεῖα γραμμὴ προσβληθῇ δεδομένη τῷ με- γέθει, δέδοται καὶ τῇ θέσει.	ἀπό  σημεῖον ἐπί θέσις  εὐθύς εὐθύς γραμμή   τῷ  -  , δίδωμι καί ὁ θέσις .
127309	tlg1799.tlg007.First1K-grc1	ἀπὸ γὰρ δεδομένου σημείου τοῦΑ ἐπὶ θέσει δεδο- μένην εὐθεῖαν τὴν ΒΙ εὐθεῖα γραμμὴ ἤχθω δεδο- μένη τῷ μεγέθει.	ἀπό γάρ   ὁ Α ἐπί θέσις  -  εὐθύς ὁ  εὐθύς γραμμή   -  τῷ μέγεθος .
127310	tlg1799.tlg007.First1K-grc1	λέγω, ὅτι καὶ τῇ θέσει δέδοται.	λέγω , ὅτι2 καί ὁ θέσις δίδωμι .
127311	tlg1799.tlg007.First1K-grc1	κέντρῳ γὰρ τῷΑ, διαστήματι δὲ τῷ Α∠ κύκλος γεγράφθω ὁ Κ∠Ζ.	κέντρον γάρ τῷ Α , διάστημα δέ τῷ  κύκλος γράφω ὁ  .
127312	tlg1799.tlg007.First1K-grc1	θέσει ἄρα ἐστὶν ὁ Κ∠Ζ κύκλος·	θέσις ἄρα εἰμί ὁ  κύκλος ·
127313	tlg1799.tlg007.First1K-grc1	δέδοται γὰρ αὐτοῦ τὸΑ κέντρον τῇ θέσει καὶ ἡ ἐκ τοῦ κέντρου ἡ Α∠ τῷ μεγέθει.	δίδωμι γάρ αὐτός ὁ Α κέντρον ὁ θέσις καί ὁ ἐκ ὁ κέντρον ὁ  τῷ μέγεθος .
127314	tlg1799.tlg007.First1K-grc1	θέσει δὲ καὶ ἡ ΒΓ εὐθεῖα.	θέσις δέ καί ὁ  εὐθύς .
127315	tlg1799.tlg007.First1K-grc1	ἐὰν δὲ δύο γραμμαὶ τῇ θέσει δεδομέναι τέμνω- σιν ἀλλήλας, δέδοται τὸ σημεῖον, καθʼ τέμνουσιν ἀλλήλας·	ἐάν δέ γε γραμμή ὁ θέσις δίδωμι  -  ἀλλήλων , δίδωμι ὁ σημεῖον ,  τέμνω ἀλλήλων ·
127316	tlg1799.tlg007.First1K-grc1	δοθὲν ἄρα ἐστὶ τὸ∠.	δίδωμι ἄρα εἰμί ὁ ∠ .
127317	tlg1799.tlg007.First1K-grc1	ἔστι δὲ καὶ τὸΑ δοθέν.	εἰμί δέ καί ὁ Α δίδωμι .
127318	tlg1799.tlg007.First1K-grc1	θέσει ἄρα ἐστὶν ἡ Α∠.	θέσις ἄρα εἰμί ὁ  .
127319	tlg1799.tlg007.First1K-grc1	λβ΄.	.
127320	tlg1799.tlg007.First1K-grc1	Ἐὰν εἰς παραλλήλους τῇ θέσει δεδομένας εὐθείας εὐθεῖα γραμμὴ ἀχθῇ δεδομένας ποιοῦσα γωνίας, δέ- δοται ἡ ἀχθεῖσα τῷ μεγέθει.	εἰς παράλληλος ὁ θέσις δίδωμι εὐθεῖα εὐθύς γραμμή ἄγω  ποιέω γωνία , δέ -  ὁ ἄγω τῷ μέγεθος .
127321	tlg1799.tlg007.First1K-grc1	εἰς γὰρ παραλλήλους τῇ θέσει δεδομένας εὐθείας τὰς ΑΒ, Γ∠ εὐθεῖα γραμμὴ ἤχθω ἡ ΕΖ δεδομένας ποιοῦσα γωνίας τὰς ὑπὸ ΒΕΖ,Ε Ζ∠.	εἰς γάρ  ὁ θέσις δίδωμι εὐθεῖα ὁ  ,  εὐθύς γραμμή  ὁ   ποιέω γωνία ὁ ὑπό  , Ε  .
127322	tlg1799.tlg007.First1K-grc1	λέγω, ὅτι δέ.	λέγω , ὅτι2 δέ .
127323	tlg1799.tlg007.First1K-grc1	δοται ἡ ΕΖ τῷ μεγέθει.	ὁ  τῷ μέγεθος .
127324	tlg1799.tlg007.First1K-grc1	εἰλήφθω γὰρ ἐπὶ τῆς Γ∠ δοθὲν σημεῖον τὸ Η, καὶ διὰ τοῦ Η τῇ ΕΖ παράλληλος ἤχθω ἡ ΗΘ.	λαμβάνω γάρ ἐπί ὁ  δίδωμι σημεῖον ὁ  , καί διά ὁ  ὁ  παράλληλος  ὁ  .
127325	tlg1799.tlg007.First1K-grc1	ἐπεὶ παράλληλός ἐστιν ἡ ΗΘ τῇ ΕΖ καὶ εἰς αὐτὰς εὐθεῖα ἐμπέπτωκεν ἡ Γ∠, ἴση ἄρα ἐστὶν ἡ ὑπὸ EΖ∠ τῇ ὑπὸ ΘH∠.	ἐπεί παράλληλος εἰμί ὁ  ὁ  καί εἰς αὐτός εὐθύς ἐμπίπτω ὁ  , ἴσος ἄρα εἰμί ὁ ὑπό  ὁ ὑπό  .
127326	tlg1799.tlg007.First1K-grc1	δοθεῖσα δὲ ἡ ὑπὸ τῶν ΕΖ∠ δοθεῖσα ἄρα καὶ ἡ ὑπὸ ΘΗ∠.	δίδωμι δέ ὁ ὑπό ὁ  δίδωμι ἄρα καί ὁ ὑπό  .
127327	tlg1799.tlg007.First1K-grc1	ἐπεὶ οὖν πρός θέσει δεδομένῃ εὐθείᾳ τῇ Γ∠ καὶ τῷ πρὸς αὐτῇ σημείῳ δεδομένῳ τῷ εὐθεῖα γραμμὴ ἡκται ἡ ΗΘ δεδομένην ποιοῦσα γωνίαν τὴν ὑπὸ ΘΗΖ, θέσει ἄρα ἐστὶν ἡ ΗΘ.	ἐπεί οὖν πρός θέσις  εὐθεῖα ὁ  καί τῷ πρός αὐτός σημεῖον  τῷ εὐθύς γραμμή  ὁ   ποιέω γωνία ὁ ὑπό  ,  ἄρα εἰμί ὁ  .
127328	tlg1799.tlg007.First1K-grc1	θέσει δὲ καὶ ἡ ΑΒ.	θέσις δέ καί ὁ  .
127329	tlg1799.tlg007.First1K-grc1	δοθὲν ἄρα ἐστὶ τὸ Θ σημεῖον.	δίδωμι ἄρα εἰμί ὁ  σημεῖον .
127330	tlg1799.tlg007.First1K-grc1	ἔστι δὲ καὶ τὸΗ δοθέν.	εἰμί δέ καί ὁ Η δίδωμι .
127331	tlg1799.tlg007.First1K-grc1	δοθεῖσα ἄρα ἐστὶν ἡ ΗΘ τῷ μεγέθει·	δίδωμι ἄρα εἰμί ὁ  τῷ μέγεθος ·
127332	tlg1799.tlg007.First1K-grc1	καί ἐστιν ἱση τῇ ΕΖ.	καί εἰμί  ὁ  .
127333	tlg1799.tlg007.First1K-grc1	δοθεῖσα ἄρα ἐστὶ καὶ ἡ Ε τῷ μεγέθει.	δίδωμι ἄρα εἰμί καί ὁ  τῷ μέγεθος .
127334	tlg1799.tlg007.First1K-grc1	λγ΄.	.
127335	tlg1799.tlg007.First1K-grc1	ἘEἀν εἰς παραλλήλους τῇ θέσει δεδομένας εὐθείας εὐθεῖα γραμμὴ ἀχθῇ δεδομένη τῷ μεγέθει, δεδομένας ποιήσει γωνίας.	εἰς παράλληλος ὁ θέσις δίδωμι εὐθεῖα εὐθύς γραμμή   τῷ μέγεθος , δίδωμι ποιέω γωνία .
127336	tlg1799.tlg007.First1K-grc1	εἰς γὰρ παραλλήλους τῇ θέσει δεδομένας εὐθείας τὰς Αθ, Γ∠ εὑθεῖα γραμμὴ ἤχθω ἡ ΕΖ, δεδομένη τῷ μεγέθει.	εἰς γάρ  ὁ θέσις δίδωμι εὐθεῖα ὁ  ,   γραμμή  ὁ  ,  τῷ μέγεθος .
127337	tlg1799.tlg007.First1K-grc1	λέγω, ὅτι δεδομένας ποιήσει γωνίας τὰς ὑπὸ τῶν ΒΕΖ, ΕΖ∠.	λέγω , ὅτι2 δίδωμι ποιέω γωνία ὁ ὑπό ὁ  ,  .
127338	tlg1799.tlg007.First1K-grc1	εἰλήφθω γὰρ ἐπὶ τῆς ΑΒ δοθὲν σημεῖον τὸ καὶ διὰ τοῦ τῇ ΕΖ παράλληλος ἤχθω ἡ ΗΘ.	λαμβάνω γάρ ἐπί ὁ  δίδωμι σημεῖον ὁ καί διά ὁ ὁ  παράλληλος ἄγω ὁ  .
127339	tlg1799.tlg007.First1K-grc1	ἱση ἄρα ἐστὶν ἡ ΖΕ τῇ ΗΘ.	ἄρα εἰμί ὁ  ὁ  .
127340	tlg1799.tlg007.First1K-grc1	δοθεῖσα δὲ ἡ ΕΖ δοθεῖσα ἄρα καὶ ἡ ΗΘ.	δίδωμι δέ ὁ  δίδωμι ἄρα καί ὁ  .
127341	tlg1799.tlg007.First1K-grc1	καί ἐστι τὸ Η δοθέν.	καί εἰμί ὁ   .
127342	tlg1799.tlg007.First1K-grc1	ὁ ἄρα κέντρῳ μὲν τῷΗ, διαστήματι δὲ τῷ ΗΘ κύκλος γραφόμενος ἔσται τῇ θέσει.	ὁ ἄρα κέντρον μέν τῷ Η , διάστημα δέ τῷ  κύκλος γράφω εἰμί ὁ θέσις .
127343	tlg1799.tlg007.First1K-grc1	γεγράφθω καὶ ἔστω ὁ ΚΘΔ.	γράφω καί εἰμί ὁ  .
127344	tlg1799.tlg007.First1K-grc1	θέσει ἄρα ἐστὶν ὁ ΚΘΛ.	θέσις ἄρα εἰμί ὁ  .
127345	tlg1799.tlg007.First1K-grc1	θέσει δὲ καὶ ἡ Γ∠.	θέσις δέ καί ὁ  .
127346	tlg1799.tlg007.First1K-grc1	δοθὲν ἄρα ἐστὶ τὸ Θ σημεῖον.	δίδωμι ἄρα εἰμί ὁ  σημεῖον .
127347	tlg1799.tlg007.First1K-grc1	ἔστι δὲ καὶ τὸΗ δοθέν·	εἰμί δέ καί ὁ Η δίδωμι ·
127348	tlg1799.tlg007.First1K-grc1	θέσει ἄρα ἐστὶν ἡ ῶ.	θέσις ἄρα εἰμί ὁ  .
127349	tlg1799.tlg007.First1K-grc1	θέσει δὲ καὶ ἡ Γ∠.	θέσις δέ καί ὁ  .
127350	tlg1799.tlg007.First1K-grc1	δοθεῖσα ἄρα ἐστὶν ἡ ὑπὸ τῶν ΗΘ∠ γωνία, καί ἐστι τῇ ὑπὸ τῶνΕΖ∠ ἴση.	δίδωμι ἄρα εἰμί ὁ ὑπό ὁ   , καί εἰμί ὁ ὑπό ὁ ΕΖ∠ ἴσος .
127351	tlg1799.tlg007.First1K-grc1	δοθεῖσα ἄρα καὶ ἡ ὑπὸ τῶν EΖ∠.	δίδωμι ἄρα καί ὁ ὑπό ὁ  .
127352	tlg1799.tlg007.First1K-grc1	καὶ λοιπὴ ἄρα ἡ ὑπὸ τῶν ΖEΒ δοθεῖσά ἐστιν.	καί λοιπός ἄρα ὁ ὑπό ὁ   εἰμί .
127353	tlg1799.tlg007.First1K-grc1	λδ΄.	.
127354	tlg1799.tlg007.First1K-grc1	Ἐὰν εἰς παραλλήλους τῇ θέσει δεδομένας εὐθείας ἀπὸ δεδομένου σημείου εὐθεῖα γραμμὴ ἀχθῇ, εἰς δεδο- μένον λόγον τμηθήσεται.	εἰς παράλληλος ὁ θέσις δίδωμι εὐθύς ἀπό  σημεῖον εὐθύς γραμμή ἄγω , εἰς  - μένω λόγος  .
127355	tlg1799.tlg007.First1K-grc1	εἰς γὰρ παραλλήλους τῇ θέσει δεδομένας εὐθείας τὰς ΑΒ, Γ∠ ἀπὸ δεδομένου σημείου τοῦΕ εὐθεῖα γραμμὴ ἤχθω ἡ ΕΖH.	εἰς γάρ  ὁ θέσις δίδωμι εὐθεῖα ὁ  ,  ἀπό   ὁ Ε εὐθύς γραμμή  ὁ  .
127356	tlg1799.tlg007.First1K-grc1	λέγω, ὅτι λόγος ἐστὶ τῆς ΕΖ πρὸς ΖΗ δοθείς.	λέγω , ὅτι2 λόγος εἰμί ὁ  πρός  δίδωμι .
127357	tlg1799.tlg007.First1K-grc1	ἤχθω γὰρ ἀπὸ τοῦΕ σημείου ἐπὶ τὴν Γ∠ κάθε— τος ἡ ΕΚΘ.	γάρ ἀπό ὁ Ε σημεῖον ἐπί ὁ   —  ὁ  .
127358	tlg1799.tlg007.First1K-grc1	ἐπεὶ ἀπὸ δεδομένου σημείου τοῦ E ἐπὶ θέσει δεδομένην εὐθεῖαν τὴν ΓΔ εὐθεῖα γραμμὴ ἡκται ἡ ΕΘ δεδομένην ποιοῦσα γωνίαν τὴν ὑπὸ τῶν ΕΘH, θέσει ἄρα ἐστὶν ἡ EΘ’ θέσει δὲ καὶ ἑκατέρα τῶν ΑΒ, Γ∠ δοθὲν ἄρα ἐστὶν ἑκάτερον τῶνΚ,Θ.	ἐπεί ἀπό   ὁ  ἐπί θέσις  εὐθύς ὁ  εὐθύς γραμμή  ὁ   ποιέω γωνία ὁ ὑπό ὁ  , θέσις ἄρα εἰμί ὁ  θέσις δέ καί  ὁ  ,  δίδωμι ἄρα εἰμί  ὁ Κ , Θ .
127359	tlg1799.tlg007.First1K-grc1	ἔστι δὲ καὶ τὸE δοθέν δοθεῖσα ἄρα ἐστὶν ἑκατέρα τῶν ἘΚ, ΚΘ.	εἰμί δέ καί ὁ E δίδωμι δίδωμι ἄρα εἰμί  ὁ  ,  .
127360	tlg1799.tlg007.First1K-grc1	λόγος ἄρα τῆς ἘΚ πρὸς τὴν ΚΘ δοθείς.	λόγος ἄρα ὁ  πρός ὁ  δίδωμι .
127361	tlg1799.tlg007.First1K-grc1	καί ἐστιν ὡς ἡ ἘΚ πρὸς τὴν ΚΘ, οὕτως ἡ ΕΖ πρὸς τὴν ΖH.	καί εἰμί ὡς ὁ  πρός ὁ  , οὕτως ὁ  πρός ὁ  .
127362	tlg1799.tlg007.First1K-grc1	λόγος ἄρα καὶ τῆς ΕΖ πρὸς τὴν ΖΗ δοθείς.	λόγος ἄρα καί ὁ  πρός ὁ  δίδωμι .
