id	filename	tokens	lemmas
801985	tlg0031.tlg023.perseus-grc2	Ἐν τούτῳ γνωσόμεθα ὅτι ἐκ τῆς ἀληθείας ἐσμέν, καὶ ἔμπροσθεν αὐτοῦ πείσομεν τὴν καρδίαν ἡμῶν ὅτι ἐὰν καταγινώσκῃ ἡμῶν ἡ καρδία, ὅτι μείζων ἐστὶν ὁ θεὸς τῆς καρδίας ἡμῶν καὶ γινώσκει πάντα.	ἐν οὗτος γιγνώσκω ὅτι2 ἐκ ὁ ἀλήθεια εἰμί , καί ἔμπροσθεν αὐτός πείθω ὁ καρδία  ὅτι2  καταγιγνώσκω ἐγώ ὁ καρδία , ὅτι2 μέγας εἰμί ὁ  ὁ καρδία ἐγώ καί γιγνώσκω πᾶς .
801986	tlg0031.tlg023.perseus-grc2	Ἀγαπητοί, ἐὰν ἡ καρδία μὴ καταγινώσκῃ, παρρησίαν ἔχομεν πρὸς τὸν θεόν, καὶ ὃ ἂν αἰτῶμεν λαμβάνομεν ἀπʼ αὐτοῦ, ὅτι τὰς ἐντολὰς αὐτοῦ τηροῦμεν καὶ τὰ ἀρεστὰ ἐνώπιον αὐτοῦ ποιοῦμεν.	, ἐάν ὁ καρδία μή  , παρρησία ἔχω πρός ὁ θεός , καί  ἐάν αἰτέω  ἀπό αὐτός , ὅτι2 ὁ ἐντολή αὐτός τηρέω καί ὁ ἀρεστός ἐνώπιος αὐτός ποιέω .
801987	tlg0031.tlg023.perseus-grc2	καὶ αὕτη ἐστὶν ἡ ἐντολὴ αὐτοῦ, ἵνα πιστεύσωμεν τῷ ὀνόματι τοῦ υἱοῦ αὐτοῦ Ἰησοῦ Χριστοῦ καὶ ἀγαπῶμεν ἀλλήλους, καθὼς ἔδωκεν ἐντολὴν ἡμῖν.	καί οὗτος εἰμί ὁ ἐντολή αὐτός , ἵνα πιστεύω τῷ ὄνομα ὁ υἱός αὐτός Ἰησοῦς  καί ἀγαπάω ἀλλήλων ,  δίδωμι ἐντολή  .
801988	tlg0031.tlg023.perseus-grc2	καὶ ὁ τηρῶν τὰς ἐντολὰς αὐτοῦ ἐν αὐτῷ μένει καὶ αὐτὸς ἐν αὐτῷ·	καί ὁ τηρέω ὁ ἐντολή αὐτός ἐν αὐτός μένος καί αὐτός ἐν αὐτός ·
801989	tlg0031.tlg023.perseus-grc2	καὶ ἐν τούτῳ γινώσκομεν ὅτι μένει ἐν ἡμῖν, ἐκ τοῦ πνεύματος οὗ ἡμῖν ἔδωκεν.	καί ἐν οὗτος γιγνώσκω ὅτι2 μένω ἐν ἐγώ , ἐκ ὁ πνεῦμα οὗ  δίδωμι .
801990	tlg0031.tlg023.perseus-grc2	Ἀγαπητοί, μὴ παντὶ πνεύματι πιστεύετε, ἀλλὰ δοκιμάζετε τὰ πνεύματα εἰ ἐκ τοῦ θεοῦ ἐστίν, ὅτι πολλοὶ ψευδοπροφῆται ἐξεληλύθασιν εἰς τὸν κόσμον.	, μή πᾶς πνεῦμα πιστεύω , ἀλλά δοκιμάζω ὁ πνεῦμα εἰ ἐκ ὁ θεός εἰμί , ὅτι2 πολύς ψευδοπροφήτης ἐξέρχομαι εἰς ὁ κόσμος .
801991	tlg0031.tlg023.perseus-grc2	Ἐν τούτῳ γινώσκετε τὸ πνεῦμα τοῦ θεοῦ·	ἐν οὗτος γιγνώσκω ὁ πνεῦμα ὁ θεός ·
801992	tlg0031.tlg023.perseus-grc2	πᾶν πνεῦμα ὃ ὁμολογεῖ Ἰησοῦν Χριστὸν ἐν σαρκὶ ἐληλυθότα ἐκ τοῦ θεοῦ ἐστίν, καὶ πᾶν πνεῦμα ὃ μὴ ὁμολογεῖ τὸν Ἰησοῦν ἐκ τοῦ θεοῦ οὐκ ἔστιν·	πᾶς πνεῦμα ὅς ὁμολογέω   ἐν σάρξ ἔρχομαι ἐκ ὁ θεός εἰμί , καί πᾶς πνεῦμα ὅς μή ὁμολογέω ὁ Ἰησοῦς ἐκ ὁ θεός οὐ εἰμί ·
801993	tlg0031.tlg023.perseus-grc2	καὶ τοῦτό ἐστιν τὸ τοῦ ἀντιχρίστου, ὃ ἀκηκόατε ὅτι ἔρχεται, καὶ νῦν ἐν τῷ κόσμῳ ἐστὶν ἤδη.	καί  εἰμί ὁ ὁ  , ὅς  ὅτι2 ἔρχομαι , καί νῦν ἐν ὁ κόσμος εἰμί ἤδη .
801994	tlg0031.tlg023.perseus-grc2	Ὑμεῖς ἐκ τοῦ θεοῦ ἐστέ, τεκνία, καὶ νενικήκατε αὐτούς, ὅτι μείζων ἐστὶν ὁ ἐν ὑμῖν ἢ ὁ ἐν τῷ κόσμῳ·	ἐκ ὁ θεός  ,  , καί  αὐτός , ὅτι2 μέγας εἰμί ὁ ἐν  τίη ὁ ἐν ὁ κόσμος ·
801995	tlg0031.tlg023.perseus-grc2	αὐτοὶ ἐκ τοῦ κόσμου εἰσίν·	αὐτός ἐκ ὁ  εἰμί ·
801996	tlg0031.tlg023.perseus-grc2	διὰ τοῦτο ἐκ τοῦ κόσμου λαλοῦσιν καὶ ὁ κόσμος αὐτῶν ἀκούεὶ.	διά οὗτος ἐκ ὁ  λαλέω καί ὁ κόσμος αὐτός  .
801997	tlg0031.tlg023.perseus-grc2	ἡμεῖς ἐκ τοῦ θεοῦ ἐσμέν·	ἐκ ὁ θεός εἰμί ·
801998	tlg0031.tlg023.perseus-grc2	ὁ γινώσκων τὸν θεὸν ἀκούει ἡμῶν, ὃς οὐκ ἔστιν ἐκ τοῦ θεοῦ οὐκ ἀκούει ἡμῶν.	ὁ γιγνώσκω ὁ  ἀκούω  , ὅς οὐ εἰμί ἐκ ὁ θεός οὐ ἀκούω ἐγώ .
801999	tlg0031.tlg023.perseus-grc2	ἐκ τούτου γινώσκομεν τὸ πνεῦμα τῆς ἀληθείας καὶ τὸ πνεῦμα τῆς πλάνης.	ἐκ οὗτος γιγνώσκω ὁ πνεῦμα ὁ ἀλήθεια καί ὁ πνεῦμα ὁ πλάνη .
802000	tlg0031.tlg023.perseus-grc2	Ἀγαπητοί, ἀγαπῶμεν ἀλλήλους, ὅτι ἡ ἀγάπη ἐκ τοῦ θεοῦ ἐστίν, καὶ πᾶς ὁ ἀγαπῶν ἐκ τοῦ θεοῦ γεγέννηται καὶ γινώσκει τὸν θεόν.	, ἀγαπάω ἀλλήλων , ὅτι2 ὁ ἀγάπη ἐκ ὁ θεός εἰμί , καί πᾶς ὁ ἀγαπάω ἐκ ὁ θεός γεννάω καί γιγνώσκω ὁ θεός .
802001	tlg0031.tlg023.perseus-grc2	ὁ μὴ ἀγαπῶν οὐκ ἔγνω τὸν θεόν, ὅτι ὁ θεὸς ἀγάπη ἐστίν.	ὁ μή ἀγαπάω οὐ γιγνώσκω ὁ θεός , ὅτι2 ὁ   εἰμί .
802002	tlg0031.tlg023.perseus-grc2	ἐν τούτῳ ἐφανερώθη ἡ ἀγάπη τοῦ θεοῦ ἐν ἡμῖν, ὅτι τὸν υἱὸν αὐτοῦ τὸν μονογενῆ ἀπέσταλκεν ὁ θεὸς εἰς τὸν κόσμον ἵνα ζήσωμεν διʼ αὐτοῦ.	ἐν οὗτος φανερόω ὁ ἀγάπη ὁ θεός ἐν ἐγώ , ὅτι2 ὁ υἱός αὐτός ὁ μονογενής  ὁ  εἰς ὁ κόσμος ἵνα ζήω  αὐτός .
802003	tlg0031.tlg023.perseus-grc2	ἐν τούτῳ ἐστὶν ἡ ἀγάπη, οὐχ ὅτι ἡμεῖς ἠγαπήκαμεν τὸν θεόν, ἀλλʼ ὅτι αὐτὸς ἠγάπησεν ἡμᾶς καὶ ἀπέστειλεν τὸν υἱὸν αὐτοῦ ἱλασμὸν περὶ τῶν ἁμαρτιῶν ἡμῶν.	ἐν οὗτος εἰμί ὁ ἀγάπη , οὐ ὅτι2   ὁ θεός , ἀλλά ὅτι2 αὐτός ἀγαπάω ἐγώ καί ἀποστέλλω ὁ υἱός αὐτός ἱλασμός περί ὁ   .
802004	tlg0031.tlg023.perseus-grc2	Ἀγαπητοί, εἰ οὕτως ὁ θεὸς ἠγάπησεν ἡμᾶς, καὶ ἡμεῖς ὀφείλομεν ἀλλήλους ἀγαπᾷν.	, εἰ οὕτως ὁ  ἀγαπάω ἐγώ , καί  ὀφείλω ἀλλήλων  .
802005	tlg0031.tlg023.perseus-grc2	θεὸν οὐδεὶς πώποτε τεθέαται·	πώποτε θεάομαι ·
802006	tlg0031.tlg023.perseus-grc2	ἐὰν ἀγαπῶμεν ἀλλήλους, ὁ θεὸς ἐν ἡμῖν μένει καὶ ἡ ἀγάπη αὐτοῦ τετελειωμένη ἐν ἡμῖν ἐστίν.	ἐάν  ἀλλήλων , ὁ  ἐν  μένω καί ὁ ἀγάπη αὐτός τελειόω ἐν ἐγώ εἰμί .
802007	tlg0031.tlg023.perseus-grc2	ἐν τούτῳ γινώσκομεν ὅτι ἐν αὐτῷ μένομεν καὶ αὐτὸς ἐν ἡμῖν, ὅτι ἐκ τοῦ πνεύματος αὐτοῦ δέδωκεν ἡμῖν.	ἐν οὗτος γιγνώσκω ὅτι2 ἐν αὐτός μένω καί αὐτός ἐν ἐγώ , ὅτι2 ἐκ ὁ πνεῦμα αὐτός δίδωμι  .
802008	tlg0031.tlg023.perseus-grc2	Καὶ ἡμεῖς τεθεάμεθα καὶ μαρτυροῦμεν ὅτι ὁ πατὴρ ἀπέσταλκεν τὸν υἱὸν σωτῆρα τοῦ κόσμου.	καί   καί μαρτυρέω ὅτι2 ὁ πατήρ  ὁ υἱός σωτήρ ὁ κόσμος .
802009	tlg0031.tlg023.perseus-grc2	ὃς ἐὰν ὁμολογήσῃ ὅτι Ἰησοῦς Χριστός ἐστιν ὁ υἱὸς τοῦ θεοῦ, ὁ θεὸς ἐν αὐτῷ μένει καὶ αὐτὸς ἐν τῷ θεῷ.	ὅς  ὁμολογέω ὅτι2   εἰμί ὁ υἱός ὁ θεός , ὁ  ἐν αὐτός μένω καί αὐτός ἐν ὁ θεός .
802010	tlg0031.tlg023.perseus-grc2	Καὶ ἡμεῖς ἐγνώκαμεν καὶ πεπιστεύκαμεν τὴν ἀγάπην ἣν ἔχει ὁ θεὸς ἐν ἡμῖν.	καί   καί πιστεύω ὁ ἀγάπη  ἔχω ὁ  ἐν  .
802011	tlg0031.tlg023.perseus-grc2	Ὁ θεὸς ἀγάπη ἐστίν, καὶ ὁ μένων ἐν τῇ ἀγάπῃ ἐν τῷ θεῷ μένει καὶ ὁ θεὸς ἐν αὐτῷ μένει.	εἰμί , καί ὁ μένω ἐν ὁ ἀγάπη ἐν ὁ θεός μένω καί ὁ  ἐν αὐτός μένω .
802012	tlg0031.tlg023.perseus-grc2	Ἐν τούτῳ τετελείωται ἡ ἀγάπη μεθʼ ἡμῶν, ἵνα παρρησίαν ἔχωμεν ἐν τῇ ἡμέρᾳ τῆς κρίσεως, ὅτι καθὼς ἐκεῖνός ἐστιν καὶ ἡμεῖς ἐσμὲν ἐν τῷ κόσμῳ τούτῳ.	ἐν οὗτος τελειόω ὁ ἀγάπη μετά  , ἵνα παρρησία ἔχω ἐν ὁ ἡμέρα ὁ κρίσις , ὅτι2   εἰμί καί ἐγώ εἰμί ἐν ὁ κόσμος οὗτος .
802013	tlg0031.tlg023.perseus-grc2	φόβος οὐκ ἔστιν ἐν τῇ ἀγάπῃ, ἀλλʼ ἡ τελεία ἀγάπη ἔξω βάλλει τὸν φόβον, ὅτι ὁ φόβος κόλασιν ἔχει, ὁ δὲ φοβούμενος οὐ τετελείωται ἐν τῇ ἀγάπῃ.	φόβος οὐ εἰμί ἐν ὁ ἀγάπη , ἀλλά ὁ τέλειος ἀγάπη ἔξω βάλλω ὁ φόβος , ὅτι2 ὁ φόβος κόλασις ἔχω , ὁ δέ φοβέω οὐ τελειόω ἐν ὁ ἀγάπη .
802014	tlg0031.tlg023.perseus-grc2	Ἡμεῖς ἀγαπῶμεν, ὅτι αὐτὸς πρῶτος ἠγάπησεν ἡμᾶς.	ἀγαπάω , ὅτι2 αὐτός πρῶτος ἀγαπάω ἐγώ .
802015	tlg0031.tlg023.perseus-grc2	ἐάν τις εἴπῃ ὅτι Ἀγαπῶ τὸν θεόν, καὶ τὸν ἀδελφὸν αὐτοῦ μισῇ, ψεύστης ἐστίν·	ἐάν τις λέγω ὅτι2 ἀγαπάω ὁ θεός , καί ὁ ἀδελφός αὐτός  , ψεύστης εἰμί ·
802016	tlg0031.tlg023.perseus-grc2	ὁ γὰρ μὴ ἀγαπῶν τὸν ἀδελφὸν αὐτοῦ ὃν ἑώρακεν, τὸν θεὸν ὃν οὐχ ἑώρακεν οὐ δύναται ἀγαπᾷν.	ὁ γάρ μή ἀγαπάω ὁ ἀδελφός αὐτός ὅς ὁράω , ὁ  ὅς οὐ ὁράω οὐ δύναμαι  .
802017	tlg0031.tlg023.perseus-grc2	καὶ ταύτην τὴν ἐντολὴν ἔχομεν ἀπʼ αὐτοῦ, ἵνα ὁ ἀγαπῶν τὸν θεὸν ἀγαπᾷ καὶ τὸν ἀδελφὸν αὐτοῦ.	καί οὗτος ὁ ἐντολή ἔχω ἀπό αὐτός , ἵνα ὁ ἀγαπάω ὁ   καί ὁ ἀδελφός αὐτός .
802018	tlg0031.tlg023.perseus-grc2	Πᾶς ὁ πιστεύων ὅτι Ἰησοῦς ἐστὶν ὁ χριστὸς ἐκ τοῦ θεοῦ γεγέννηται, καὶ πᾶς ὁ ἀγαπῶν τὸν γεννήσαντα ἀγαπᾷ τὸν γεγεννημένον ἐξ αὐτοῦ.	ὁ πιστεύω ὅτι2  εἰμί ὁ χριστός ἐκ ὁ θεός γεννάω , καί πᾶς ὁ ἀγαπάω ὁ γεννάω ἀγάπη ὁ γεννάω ἐκ αὐτός .
802019	tlg0031.tlg023.perseus-grc2	ἐν τούτῳ γινώσκομεν ὅτι ἀγαπῶμεν τὰ τέκνα τοῦ θεοῦ, ὅταν τὸν θεὸν ἀγαπῶμεν καὶ τὰς ἐντολὰς αὐτοῦ ποιῶμεν·	ἐν οὗτος γιγνώσκω ὅτι2 ἀγαπάω ὁ τέκνον ὁ θεός , ὅταν ὁ  ἀγαπάω καί ὁ ἐντολή αὐτός ποιέω ·
802020	tlg0031.tlg023.perseus-grc2	αὕτη γάρ ἐστιν ἡ ἀγάπη τοῦ θεοῦ ἵνα τὰς ἐντολὰς αὐτοῦ τηρῶμεν, καὶ αἱ ἐντολαὶ αὐτοῦ βαρεῖαι οὐκ εἰσίν, ὅτι πᾶν τὸ γεγεννημένον ἐκ τοῦ θεοῦ νικᾷ τὸν κόσμον.	οὗτος γάρ εἰμί ὁ ἀγάπη ὁ θεός ἵνα ὁ ἐντολή αὐτός τηρέω , καί ὁ ἐντολή αὐτός βαρύς οὐ εἰμί , ὅτι2 πᾶς ὁ γεννάω ἐκ ὁ θεός νικάω ὁ κόσμος .
802021	tlg0031.tlg023.perseus-grc2	καὶ αὕτη ἐστὶν ἡ νίκη ἡ νικήσασα τὸν κόσμον, ἡ πίστις ἡμῶν·	καί οὗτος εἰμί ὁ νίκη ὁ νικάω ὁ κόσμος , ὁ πίστις  ·
802022	tlg0031.tlg023.perseus-grc2	τίς ἐστιν δὲ ὁ νικῶν τὸν κόσμον εἰ μὴ ὁ πιστεύων ὅτι Ἰησοῦς ἐστὶν ὁ υἱὸς τοῦ θεοῦ;	τις εἰμί δέ ὁ νικάω ὁ κόσμος εἰ μή ὁ πιστεύω ὅτι2  εἰμί ὁ υἱός ὁ θεός ;
802023	tlg0031.tlg023.perseus-grc2	Οὗτός ἐστιν ὁ ἐλθὼν διʼ ὕδατος καὶ αἵματος, Ἰησοῦς Χριστός·	εἰμί ὁ ἔρχομαι διά ὕδωρ καί αἷμα ,   ·
802024	tlg0031.tlg023.perseus-grc2	οὐκ ἐν τῷ ὕδατι μόνον ἀλλʼ ἐν τῷ ὕδατι καὶ ἐν τῷ αἵματι·	οὐ ἐν ὁ ὕδωρ μόνος  ἐν ὁ ὕδωρ καί ἐν ὁ αἷμα ·
802025	tlg0031.tlg023.perseus-grc2	καὶ τὸ πνεῦμά ἐστιν τὸ μαρτυροῦν, ὅτι τὸ πνεῦμά ἐστιν ἡ ὅτι τρεῖς εἰσὶν οἱ μαρτυροῦντες, ἀλήθεια.	καί ὁ πνεῦμα εἰμί ὁ  , ὅτι2 ὁ πνεῦμα εἰμί ὁ ὅτι2  εἰμί ὁ μαρτυρέω , ἀλήθεια .
802026	tlg0031.tlg023.perseus-grc2	τὸ πνεῦμα καὶ τὸ ὕδωρ καὶ τὸ αἷμα, καὶ οἱ τρεῖς εἰς τὸ ἕν εἰσιν.	ὁ πνεῦμα καί ὁ ὕδωρ καί ὁ αἷμα , καί ὁ  εἰς ὁ  εἰμί .
802027	tlg0031.tlg023.perseus-grc2	εἰ τὴν μαρτυρίαν τῶν ἀνθρώπων λαμβάνομεν, ἡ μαρτυρία τοῦ θεοῦ μείζων ἐστίν, ὅτι αὕτη ἐστὶν ἡ μαρτυρία τοῦ θεοῦ ὅτι μεμαρτύρηκεν περὶ τοῦ υἱοῦ αὐτοῦ.	εἰ ὁ μαρτυρία ὁ ἄνθρωπος λαμβάνω , ὁ μαρτυρία ὁ θεός μέγας εἰμί , ὅτι2 οὗτος εἰμί ὁ μαρτυρία ὁ θεός ὅτι2 μαρτυρέω περί ὁ υἱός αὐτός .
802028	tlg0031.tlg023.perseus-grc2	ὁ πιστεύων εἰς τὸν υἱὸν τοῦ θεοῦ ἔχει τὴν μαρτυρίαν ἐν αὑτῷ·	ὁ πιστεύω εἰς ὁ υἱός ὁ θεός ἔχω ὁ μαρτυρία ἐν ἑαυτοῦ ·
802029	tlg0031.tlg023.perseus-grc2	ὁ μὴ πιστεύων τῷ θεῷ ψεύστην πεποίηκεν αὐτόν, ὅτι οὐ πεπίστευκεν εἰς τὴν μαρτυρίαν ἣν μεμαρτύρηκεν ὁ θεὸς περὶ τοῦ υἱοῦ αὐτοῦ.	ὁ μή πιστεύω ὁ θεός  ποιέω αὐτός , ὅτι2 οὐ πιστεύω εἰς ὁ μαρτυρία  μαρτυρέω ὁ  περί ὁ υἱός αὐτός .
802030	tlg0031.tlg023.perseus-grc2	καὶ αὕτη ἐστὶν ἡ μαρτυρία, ὅτι ζωὴν αἰώνιον ἔδωκεν ὁ θεὸς ἡμῖν, καὶ αὕτη ἡ ζωὴ ἐν τῷ υἱῷ αὐτοῦ ἐστίν.	καί οὗτος εἰμί ὁ μαρτυρία , ὅτι2 ζωή αἰώνιος δίδωμι ὁ   , καί οὗτος ὁ ζωή ἐν τῷ υἱός αὐτός εἰμί .
802031	tlg0031.tlg023.perseus-grc2	ὁ ἔχων τὸν υἱὸν ἔχει τὴν ζωήν·	ὁ ἔχω ὁ υἱός ἔχω ὁ ζωή ·
802032	tlg0031.tlg023.perseus-grc2	ὁ μὴ ἔχων τὸν υἱὸν τοῦ θεοῦ τὴν ζωὴν οὐκ ἔχει.	ὁ μή ἔχω ὁ υἱός ὁ θεός ὁ ζωή οὐ ἔχω .
802033	tlg0031.tlg023.perseus-grc2	Ταῦτα ἔγραψα ὑμῖν ἵνα εἰδῆτε ὅτι ζωὴν ἔχετε αἰώνιον, τοῖς πιστεύουσιν εἰς τὸ ὄνομα τοῦ υἱοῦ τοῦ θεοῦ.	γράφω  ἵνα  ὅτι2 ζωή ἔχω αἰώνιος , ὁ πιστεύω εἰς ὁ ὄνομα ὁ υἱός ὁ θεός .
802034	tlg0031.tlg023.perseus-grc2	καὶ αὕτη ἐστὶν ἡ παρρησία ἣν ἔχομεν πρὸς αὐτόν, ὅτι ἐάν τι αἰτώμεθα κατὰ τὸ θέλημα αὐτοῦ ἀκούει ἡμῶν.	καί οὗτος εἰμί ὁ παρρησία ὅς ἔχω πρός αὐτός , ὅτι2 ἐάν τι αἰτέω κατά ὁ θέλημα αὐτός ἀκούω ἐγώ .
802035	tlg0031.tlg023.perseus-grc2	καὶ ἐὰν οἴδαμεν ὅτι ἀκούει ἡμῶν ὃ ἐὰν αἰτώμεθα, οἴδαμεν ὅτι ἔχομεν τὰ αἰτήματα ἃ ᾐτήκαμεν ἀπʼ αὐτοῦ.	καί ἐάν οἶδα ὅτι2 ἀκούω ἐγώ  ἐάν αἰτέω , οἶδα ὅτι2 ἔχω ὁ αἴτημα ὅς αἰτέω  αὐτός .
802036	tlg0031.tlg023.perseus-grc2	Ἐάν τις ἴδῃ τὸν ἀδελφὸν αὐτοῦ ἁμαρτάνοντα ἁμαρτίαν μὴ πρὸς θάνατον, αἰτήσει, καὶ δώσει αὐτῷ ζωήν, τοῖς ἁμαρτάνουσιν μὴ πρὸς θάνατον.	τις εἶδον ὁ ἀδελφός αὐτός ἁμαρτάνω ἁμαρτία μή πρός θάνατος , αἰτέω , καί δίδωμι αὐτός ζωή , ὁ ἁμαρτάνω μή πρός θάνατος .
802037	tlg0031.tlg023.perseus-grc2	ἔστιν ἁμαρτία πρὸς θάνατον·	εἰμί ἁμαρτία πρός θάνατος ·
802038	tlg0031.tlg023.perseus-grc2	οὐ περὶ ἐκείνης λέγω ἵνα ἐρωτήσῃ.	οὐ περί ἐκεῖνος λέγω ἵνα ἐρωτάω .
802039	tlg0031.tlg023.perseus-grc2	πᾶσα ἀδικία ἁμαρτία ἐστίν, καὶ ἔστιν ἁμαρτία οὐ πρὸς θάνατον.	πᾶς ἀδικία  εἰμί , καί εἰμί ἁμαρτία οὐ πρός θάνατος .
802040	tlg0031.tlg023.perseus-grc2	Οἴδαμεν ὅτι πᾶς ὁ γεγεννημένος ἐκ τοῦ θεοῦ οὐχ ἁμαρτάνει, ἀλλʼ ὁ γεννηθεὶς ἐκ τοῦ θεοῦ τηρεῖ αὐτόν, καὶ ὁ πονηρὸς οὐχ ἅπτεται αὐτοῦ.	ὅτι2 πᾶς ὁ γεννάω ἐκ ὁ θεός οὐ ἁμαρτάνω ,  ὁ γεννάω ἐκ ὁ θεός τηρέω αὐτός , καί ὁ πονηρός οὐ ἅπτω αὐτός .
802041	tlg0031.tlg023.perseus-grc2	οἴδαμεν ὅτι ἐκ τοῦ θεοῦ ἐσμέν, καὶ ὁ κόσμος ὅλος ἐν τῷ πονηρῷ κεῖται.	ὅτι2 ἐκ ὁ θεός εἰμί , καί ὁ κόσμος ὅλος ἐν ὁ  κεῖμαι .
802042	tlg0031.tlg023.perseus-grc2	οἴδαμεν δὲ ὅτι ὁ υἱὸς τοῦ θεοῦ ἥκει, καὶ δέδωκεν ἡμῖν διάνοιαν ἵνα γινώσκομεν τὸν ἀληθινόν·	δέ ὅτι2 ὁ υἱός ὁ θεός ἥκω , καί δίδωμι ἐγώ διάνοια ἵνα γιγνώσκω ὁ ἀληθινός ·
802043	tlg0031.tlg023.perseus-grc2	καί ἐσμεν ἐν τῷ ἀληθινῷ, ἐν τῷ υἱῷ αὐτοῦ Ἰησοῦ Χριστῷ.	καί εἰμί ἐν τῷ ἀληθινός , ἐν ὁ υἱός αὐτός Ἰησοῦς Χριστός .
802044	tlg0031.tlg023.perseus-grc2	οὗτός ἐστιν ὁ ἀληθινὸς θεὸς καὶ ζωὴ αἰώνιος.	εἰμί ὁ ἀληθινός  καί  αἰώνιος .
802045	tlg0031.tlg023.perseus-grc2	Τεκνία, φυλάξατε ἑαυτὰ ἀπὸ τῶν εἰδώλων.	, φυλάσσω  ἀπό ὁ εἴδωλον .
